time,heading_deg,forward_velocity,right_velocity,stationary,world_x,world_y,old_buggy_world_x,old_buggy_world_y
2.625848,-10.739206115505793,-0.015489345228878626,0.0,False,0.07244983116420158,-0.021779688571484105,0.07580472380240201,0.0
2.645958,-10.612559947905702,-0.020695595424488164,0.0,False,0.07204076164274646,-0.021703040473811604,0.07538853537841556,0.0
2.667067,-10.40609927259614,-0.027581908813430814,0.0,False,0.07146811144658172,-0.0215978764807398,0.07480630886527284,0.0
2.686536,-10.154735163414829,-0.03313850845768862,0.0,False,0.07083304434026688,-0.021484127758016655,0.0741611352441101,0.0
2.70665,-10.067494941742709,-0.03942891091612201,0.0,False,0.0700521825609381,-0.021345492098830975,0.07336806212994322,0.0
2.726243,-9.882152213852173,-0.04860197566066693,0.0,False,0.0691140528687013,-0.021182063372059596,0.07241580362082375,0.0
2.746293,-9.560510641658553,-0.05698894118413045,0.0,False,0.06798729485553187,-0.02099228522564412,0.07127317535008194,0.0
2.767323,-8.867939826801749,-0.06534908976278182,0.0,False,0.06662943139169103,-0.020780427845677924,0.06989888399237064,0.0
2.786773,-8.220748468391967,-0.07775267669230951,0.0,False,0.06513268133733355,-0.02056418956714456,0.06838659443070522,0.0
2.806488,-7.821932533774077,-0.09391475786200429,0.0,False,0.06329837885557305,-0.020312206007658786,0.06653506497945583,0.0
2.826537,-7.413078714790909,-0.10601514895423172,0.0,False,0.061190646603554555,-0.020037970128519805,0.06440956725807241,0.0
2.84661,-6.664188822733112,-0.12004618397725092,0.0,False,0.05879724089849588,-0.01975832604288428,0.061999880207097055,0.0
2.867617,-5.864216151618185,-0.13942653182712234,0.0,False,0.055883635373586885,-0.01945907319601198,0.059070947053004697,0.0
2.88698,-5.199218081431166,-0.15524999274312512,0.0,False,0.05288989797863265,-0.019186662943946376,0.05606484144351959,0.0
2.90686,-4.476593045904665,-0.16437433733178508,0.0,False,0.04963210510265727,-0.018931608185657423,0.052797079617363685,0.0
2.927203,-3.6292082193556663,-0.17395074667048013,0.0,False,0.04610052156952047,-0.018707612269272405,0.049258399577846106,0.0
2.946939,1.1894544190701677,-0.18510961538157183,0.0,False,0.04244798541445156,-0.01878344943458832,0.04560507620867541,0.0
2.967965,1.9612488174181257,-0.19613902457136945,0.0,False,0.03832638212507346,-0.018924588071582826,0.0414810570780378,0.0
2.987325,2.7142952503155295,-0.2018059077850439,0.0,False,0.03442380300718943,-0.01910960489817134,0.037574094703319384,0.0
3.007331,3.366638105631485,-0.20518480974219522,0.0,False,0.030325960022695414,-0.019350667220227203,0.033469167399616945,0.0
3.027107,4.002512124395928,-0.20863065758271968,0.0,False,0.026210143197173002,-0.019638654509666557,0.029343287515261125,0.0
3.047338,4.645413941276332,-0.21252855717892583,0.0,False,0.021924602366430963,-0.019986879963322088,0.025043622274974302,0.0
3.067144,5.198631504354189,-0.21230745142540658,0.0,False,0.01773693782694593,-0.020367886441857105,0.020838660892042702,0.0
3.087653,5.6106481986297,-0.210849068761822,0.0,False,0.01343335094422933,-0.020790664334069918,0.01651435734080647,0.0
3.107316,6.028077900069813,-0.2132563750209376,0.0,False,0.009263277257593166,-0.021231022973541697,0.012321097238769778,0.0
3.127532,6.522119724302595,-0.21646663778739883,0.0,False,0.004915509417553132,-0.021728088919312234,0.007945007689259721,0.0
3.147868,7.006377915551177,-0.2149665003611085,0.0,False,0.000576594933516454,-0.022261330906279245,0.0035734489379162376,0.0
3.168677,7.419666161846792,-0.21097608663631906,0.0,False,-0.003776846841650687,-0.022828263818557157,-0.0008167524488989887,0.0
3.187841,7.880447004788494,-0.20890492050041184,0.0,False,-0.0077424933624143,-0.023377163420957584,-0.004820206345368873,0.0
3.207945,10.620049402229444,-0.20740062445436847,0.0,False,-0.011840654406941037,-0.024145597798334084,-0.008989788499399475,0.0
3.227707,12.32985858848262,-0.20621646078346687,0.0,False,-0.01582190612779353,-0.025015824686152228,-0.01306503819740236,0.0
3.247898,13.535437810337381,-0.20595514653732613,0.0,False,-0.019864847253191646,-0.025989094081184484,-0.017223478561137526,0.0
3.268939,13.715109733320457,-0.20596677896423898,0.0,False,-0.02407502451145831,-0.027016601006187874,-0.02155722555732405,0.0
3.288356,13.875449743000217,-0.20611304608723216,0.0,False,-0.027960337639208722,-0.027976352236357367,-0.025559322573199796,0.0
3.308004,14.088986347800953,-0.2058972638740286,0.0,False,-0.0318841146102105,-0.028961135093965994,-0.029604792013796732,0.0
3.328079,14.26319074838603,-0.20488293258377732,0.0,False,-0.03587035225782056,-0.02997448745683646,-0.03371781688541603,0.0
3.347953,14.379943431888487,-0.2036164987518713,0.0,False,-0.03979024488146439,-0.03097948232179136,-0.03776449118161075,0.0
3.369366,15.412062262916933,-0.20300630532283553,0.0,False,-0.043980899435431445,-0.03213473013245036,-0.04211146519748861,0.0
3.388375,15.569933291454884,-0.20320080493208048,0.0,False,-0.04770179822325666,-0.03317151924379125,-0.04597410929844254,0.0
3.408556,17.08054552860684,-0.20368907114907636,0.0,False,-0.05163113814209139,-0.03437888173881339,-0.050084758443302055,0.0
3.428181,18.650848982084476,-0.20392562226352048,0.0,False,-0.0554230111950807,-0.035658735483723704,-0.05408679878022365,0.0
3.448519,19.95274795080827,-0.20327224120818368,0.0,False,-0.05930900701359337,-0.03706949403158558,-0.05822094962191573,0.0
3.468295,20.70973120051536,-0.2033823998928027,0.0,False,-0.06307120589463981,-0.03849184078425414,-0.062243039962195754,0.0
3.488567,20.767547187434523,-0.20415102679382738,0.0,False,-0.06694086012686125,-0.03995927699759671,-0.06638158957736028,0.0
3.508526,20.764791874187168,-0.20446031688645352,0.0,False,-0.07075660844857803,-0.04140606132694946,-0.07046241304209692,0.0
3.528673,20.713073839031313,-0.2047575179914479,0.0,False,-0.07461521584174655,-0.04286511382644224,-0.07458766275707066,0.0
3.548614,20.66799075997703,-0.20622409681628565,0.0,False,-0.07846286757176944,-0.044316564299754814,-0.07869997747168425,0.0
3.568882,20.67676021739473,-0.20778565988487344,0.0,False,-0.08240299981132176,-0.045803590132561786,-0.0829113772262308,0.0
3.589136,20.78231090218151,-0.20923969747884733,0.0,False,-0.08636520014716827,-0.04730728923823216,-0.08714931805896738,0.0
3.60905,20.937673624336426,-0.21110545589918506,0.0,False,-0.090291565877864,-0.04880958141788345,-0.09135327210774374,0.0
3.628827,21.039821748629446,-0.21317125548058488,0.0,False,-0.09422638530506594,-0.05032315567317341,-0.09556916002738326,0.0
3.649163,21.046078636068277,-0.215522456483107,0.0,False,-0.09831687747758934,-0.05189712408017622,-0.0999520247024238,0.0
3.66884,21.005841902533813,-0.2177144625357629,0.0,False,-0.10231614910984689,-0.05343276849710951,-0.10423599218173994,0.0
3.689356,20.84201172494172,-0.21920652947961927,0.0,False,-0.10651911349782141,-0.05503285236799189,-0.10873323334054386,0.0
3.709156,20.636395499850632,-0.22033977720246603,0.0,False,-0.11060191037723681,-0.05657043542390937,-0.1130959609291527,0.0
3.729332,20.43692355263797,-0.2214387422524558,0.0,False,-0.11478844569814409,-0.05813046579776794,-0.11756370899283819,0.0
3.749289,20.27950078911004,-0.22195136272484767,0.0,False,-0.11894335866332106,-0.05966572504734381,-0.12199319233873802,0.0
3.769361,20.1122245314792,-0.22242279465597994,0.0,False,-0.123135589650694,-0.06120087804123907,-0.12645766267307282,0.0
3.78949,19.926236759446624,-0.22364833340579843,0.0,False,-0.1273678928873511,-0.06273514279795481,-0.1309594799761981,0.0
3.809853,19.804352989140565,-0.22515691156880882,0.0,False,-0.13168159107220043,-0.06428853992416111,-0.1355443501664738,0.0
3.829731,19.66586313191186,-0.2253009033881919,0.0,False,-0.13589889515636147,-0.06579571920423434,-0.14002288152402434,0.0
3.849662,19.50200153063435,-0.22501983602030928,0.0,False,-0.14012646773152182,-0.06729294737438597,-0.14450775187574505,0.0
3.869644,19.41147781847533,-0.2249416133251925,0.0,False,-0.14436575002928745,-0.0687867889559481,-0.14900253519320908,0.0
3.889785,19.427862992066,-0.22478448427781017,0.0,False,-0.14863534966570455,-0.07029268653713651,-0.15352991949104838,0.0
3.909749,19.419599872376413,-0.22396638211069952,0.0,False,-0.152852239683543,-0.0717793095418964,-0.15800118434350646,0.0
3.929879,19.491199406503558,-0.22359169601428425,0.0,False,-0.15709520628577933,-0.07328108941615524,-0.162502085184274,0.0
3.949891,19.684943613369153,-0.22380474382545834,0.0,False,-0.1613122428332592,-0.07478975698188861,-0.16698086571770906,0.0
3.970106,19.73895355009263,-0.22381255629359356,0.0,False,-0.16557076681878516,-0.0763177965203526,-0.17150523654318403,0.0
3.990234,19.73253563592723,-0.2238053826832466,0.0,False,-0.1698109977327275,-0.07783873606151165,-0.17600999128583245,0.0
4.010059,19.69259476352588,-0.22426860559322712,0.0,False,-0.173997087232873,-0.07933696273126457,-0.18045611639171816,0.0
4.030466,19.652285135895458,-0.22416069308837788,0.0,False,-0.178305077266467,-0.0808754001333841,-0.1850305636555726,0.0
4.050009,19.642342885654067,-0.22354678869909514,0.0,False,-0.1824196300417809,-0.08234395367757785,-0.18939933854711913,0.0
4.070205,19.664798439640702,-0.22374953885851348,0.0,False,-0.186674925227871,-0.08386462103772824,-0.19391818423390553,0.0
4.090497,19.800983884877517,-0.2243512146054004,0.0,False,-0.19095829123329575,-0.08540681077788767,-0.1984707190806784,0.0
4.110405,19.871563075460557,-0.22455136597540692,0.0,False,-0.19516248043604803,-0.0869263464017669,-0.2029410876745168,0.0
4.130463,19.86366092020147,-0.22464817156481348,0.0,False,-0.19940038408487284,-0.08845740675552553,-0.20744708069976375,0.0
4.150508,19.856628927283584,-0.22513713666938853,0.0,False,-0.20364494739115488,-0.08999028418611947,-0.21195995460430175,0.0
4.170591,19.788596790130967,-0.22581747370847274,0.0,False,-0.2079122342017163,-0.09152564266804836,-0.21649504692878893,0.0
4.190542,19.547780546930465,-0.22596931777503368,0.0,False,-0.2121607014393317,-0.09303409219704357,-0.2210033607877186,0.0
4.210842,19.304245108860123,-0.22612223153442768,0.0,False,-0.2164929008789041,-0.09455156721504762,-0.2255936420878676,0.0
4.230451,19.176746204564317,-0.22746468070517775,0.0,False,-0.2207057496587132,-0.09601671949588622,-0.23005399701181545,0.0
4.251206,19.083115590582704,-0.22994762939113075,0.0,False,-0.22521603792898298,-0.09757705848672252,-0.23482656005982824,0.0
4.270719,19.07681743197394,-0.2315208357576722,0.0,False,-0.2294855993385368,-0.09905359229035425,-0.23934422612796769,0.0
4.290946,19.045951178499692,-0.23296220043516913,0.0,False,-0.23393977061234358,-0.10059128333180448,-0.2440563525561699,0.0
4.310805,19.013242476249914,-0.235049751912034,0.0,False,-0.2383529609947182,-0.10211200766425634,-0.24872420557939104,0.0
4.330991,19.00890061961651,-0.23690912275004974,0.0,False,-0.24287442296933776,-0.10366965757969851,-0.2535064531312235,0.0
4.35104,18.864643387715535,-0.23735216886914912,0.0,False,-0.24737748475642304,-0.1052082963590618,-0.2582651267648811,0.0
4.371122,18.675792873402457,-0.2376868364040849,0.0,False,-0.251899380638812,-0.1067367446201937,-0.26303835381354784,0.0
4.391215,18.430924935240505,-0.2386759222306673,0.0,False,-0.256449102146634,-0.10825296343406111,-0.26783406911892865,0.0
4.411133,18.185259500428327,-0.2389699002574374,0.0,False,-0.2609711637888949,-0.10973845260894251,-0.2725938715922564,0.0
4.431154,17.935795791136197,-0.23918378453059927,0.0,False,-0.2655271421043578,-0.11121313745413425,-0.27738257014234347,0.0
4.451549,17.73710722865938,-0.23907892270647707,0.0,False,-0.2701713723373636,-0.11269861522278024,-0.282258584770942,0.0
4.471648,17.625362904518045,-0.2384837288264208,0.0,False,-0.2747396443345153,-0.11414998248470615,-0.2870518692366243,0.0
4.491443,17.405942840201966,-0.23772856764101183,0.0,False,-0.27922999779016067,-0.11555768546494301,-0.2917577062330782,0.0
