time_seconds,forward_acceleration,right_acceleration,down_acceleration
1.783477,-0.018511181024610125,0.029281440122686846,0.1154274119020094
1.803384,-0.029514555993810643,0.029532526850461545,0.12399801844422309
1.823738,-0.03905925008117776,0.005396529941862446,0.1329546569159717
1.843576,-0.03299588896514438,-0.023080020330840896,0.11777823835520314
1.86401,-0.01366819874765382,-0.030661884184823695,0.08552978816722713
1.883923,0.011606270126718155,-0.024936197818124194,0.06045750472248592
1.903773,0.004131206899126256,0.014358779770406005,0.06349224053432925
1.923819,0.031067995067867178,0.03374217801976164,0.043059732295771244
1.943644,0.03491396845761976,0.06733481985514866,0.03510483865913262
1.964179,0.0664320288387596,0.048505925780888984,0.01937334902258276
1.984461,0.06193758933653878,-0.015165750827073953,0.00839395991629778
2.00418,0.06007910720321188,-0.04027790843548089,-0.007021807031740221
2.02386,-0.0007344854429688463,-0.02492231988207743,0.020006271119559584
2.044552,-0.046748347212528726,-0.022059675837430952,0.04138120642971154
2.064526,-0.06809669378229954,-0.03493745677759756,0.05625279082177317
2.084638,-0.053266772926312586,-0.025294105178833563,0.043675295794370336
2.10515,-0.03444872970129044,-0.05238601912911629,0.037576984425355786
2.12441,-0.021358831403742663,-0.05302406805732594,0.027142184835593504
2.144117,-0.006963365741775004,-0.05010577764987513,0.038043371630974224
2.165205,-0.023255838418973142,0.0025515636824657295,0.07909521303411642
2.184633,-0.038941831204338404,0.042649733871203285,0.1296151700511412
2.205434,-0.026195887056131344,0.0746102290223764,0.15070044128292498
2.224349,0.04461139937389784,0.07348137640989555,0.15276393893733017
2.244632,0.058672021421931266,0.08693416499292042,0.15155655871808302
2.265494,0.031420954275328684,0.10822251285828166,0.16248630158314187
2.285127,0.019090549493995645,0.10661095070242343,0.14494273470509528
2.304922,0.025366165861164358,0.06505706821372755,0.12033353304919137
2.324827,0.012365442641494556,0.04603352551208983,0.11297984332013014
2.344905,0.05066802684113394,0.05895711621131351,0.1034409162139042
2.365861,0.08601937062561245,0.05469433293101382,0.08536499125271425
2.385159,0.08410414025906815,0.04860069000458015,0.09629709847828385
2.405466,0.04506009779117606,0.073304989383306,0.11442556017354266
2.425126,-0.0010986921959796753,0.05025301042509071,0.09984234104699784
2.445461,-0.0461237934474037,-0.02127329512612325,0.08655729424350116
2.466277,-0.039680574570245375,-0.0014099760193056255,0.13403047994579675
2.486457,-0.006609309994624238,0.07245094268818399,0.18636433646190934
2.505572,-0.006485086611671423,0.0494550573343967,0.20432374069460332
2.525717,0.014258373462977278,0.028157098984112026,0.24024421583320926
2.54556,0.14246636661907058,0.1716242405845894,0.35020005320346353
2.566577,0.18468252509551494,0.26590915920413305,0.43373361729092536
2.585897,0.10475408278754025,0.20132305069684997,0.4493048825949352
2.605971,0.05620179204525051,0.2035554141910009,0.5141934386952822
2.625848,0.030882038528621796,0.29625803600037787,0.6350391575674589
2.645958,-0.09253639918657361,0.19337029563603844,0.627199568108465
2.667067,-0.21138969192943807,0.019319779610266142,0.5866405324456399
2.686536,-0.1838955257344342,-0.05201839717365471,0.5965574461327652
2.70665,-0.15461399797341396,0.1000176590313677,0.8047700166134067
2.726243,-0.2531800052977645,0.3046913943123097,1.051824367255155
2.746293,-0.22487142740566424,0.17671499902124294,1.0756186690328884
2.767323,-0.2592526489702996,-0.08324292820664651,0.9612881280997458
2.786773,-0.47847447502502244,-0.037627552387089466,1.1654388691093098
2.806488,-0.6778796402055726,-0.002174046097028537,1.2700602033400537
2.826537,-0.5746200229701178,-0.4914680093647933,0.9700014421025116
2.84661,-0.7006381050995587,-0.6793681797670427,0.8370816444030524
2.867617,-0.876069009455839,-0.4795491641318789,1.113893661448024
2.88698,-0.806028055190726,-0.6321585382255425,0.8879535153628382
2.90686,-0.5083101169001112,-1.1917737813226945,0.1621062479572196
2.927203,-0.5001017921943323,-1.2342759772768361,-0.08529462845432145
2.946939,-0.558830689111071,-1.0301855013934298,0.030645087836793705
2.967965,-0.5148053279946261,-1.08706514624863,-0.13267930043256365
2.987325,-0.27096305859492603,-1.1152233583680904,-0.5556261280036594
3.007331,-0.13462025366982094,-0.9373762040321765,-0.6275545341128385
3.027107,-0.13894540912767162,-0.7480225637935769,-0.6173368690438077
3.047338,-0.1609025199268756,-0.7128401016177852,-0.7682653196289532
3.067144,0.03782496511538847,-0.6455066191115215,-0.9929659820226512
3.087653,0.09543213127767225,-0.527928950508158,-0.9029011347383158
3.107316,-0.09593480491772674,-0.40812618297598624,-0.6181933079762111
3.127532,-0.13011439893650814,-0.3647215937055796,-0.45278393806746137
3.147868,0.10760568292145223,-0.3810073469244804,-0.4709189189515026
3.168677,0.2244849585295269,-0.3693893871443188,-0.6012448978650464
3.187841,0.14870921864653916,-0.3738436583775634,-0.5456883016437949
3.207945,0.12414187161262,-0.36090983120429077,-0.49439395868274155
3.227707,0.12205881882160305,-0.40505993554545344,-0.5505573221749032
3.247898,0.08284586586505574,-0.40335174489241127,-0.548027949471378
3.268939,0.07654317468932878,-0.38911051748993364,-0.404790426861652
3.288356,0.07181652349304099,-0.3562368254460917,-0.2202792817628648
3.308004,0.08673682421387877,-0.3168079006212978,-0.10283297375543687
3.328079,0.12189263337034004,-0.282227395606254,-0.06788523911261954
3.347953,0.13274908633004912,-0.2711101000551546,-0.1176675062940891
3.369366,0.10238379517800755,-0.2845333115344261,-0.15345390343144238
3.388375,0.07097560429332558,-0.30137482303888335,-0.17381720829755096
3.408556,0.06274813550652027,-0.3098124714503044,-0.1893317203793
3.428181,0.07506163795844291,-0.29054877492971526,-0.15239397507306265
3.448519,0.1120796712491305,-0.23808339283479035,-0.08423796628972369
3.468295,0.0681026558324865,-0.20351645060420967,0.009550894983272685
3.488567,0.03292310698304165,-0.1892600167281588,0.06116174372837404
3.508526,0.052362802947634936,-0.17782419194658808,0.040128446182425025
3.528673,0.05057904540562709,-0.1784005398080167,-0.023718760383513532
3.548614,-0.004241110934462595,-0.1993730803883956,-0.01877305403987891
3.568882,-0.004569772780656636,-0.20233308960983232,0.027013404096663828
3.589136,-0.0011628206096525734,-0.18823827843914076,0.0862174722157217
3.60905,-0.026561451597451713,-0.1796965011552094,0.10634296681657598
3.628827,-0.039062696570504096,-0.1751228826496455,0.11902115245671001
3.649163,-0.048332071583523296,-0.1766627455216176,0.16061234942684516
3.66884,-0.05134476440378979,-0.15348295093261635,0.18725087638259014
3.689356,-0.020053168572217235,-0.1350455733678834,0.12860826325396418
3.709156,-0.007258481887352853,-0.13617073860517898,0.05101531954030345
3.729332,-0.007032664601010254,-0.13328879695479912,0.02682674858480848
3.749289,0.012898123891986208,-0.1082304311493816,0.005884581112243466
3.769361,0.017234932082807543,-0.11423513107218,0.007269240507667968
3.78949,-0.017116981641507396,-0.1259670982237849,0.03761404436937887
3.809853,-0.03220515567199649,-0.12050055638617363,0.06381577148809608
3.829731,0.029524104330573224,-0.09676738413218937,0.053334367109184176
3.849662,0.047630591708881634,-0.08541677177662794,0.0456146432884683
3.869644,0.03552031859353147,-0.08544470023443604,0.022743204399549542
3.889785,0.03707684893346465,-0.08324632337498075,-0.012165882596132254
3.909749,0.068050009981114,-0.06736659881027132,0.013212903125007364
3.929879,0.05035455962708687,-0.07628885704615532,0.06691360370025874
3.949891,0.028717993763294924,-0.10440710798065353,0.05440074919304609
3.970106,0.044704336970194346,-0.12030252311949763,0.040728014242285546
3.990234,0.048193865929141266,-0.11919642361569946,0.09669437696924948
4.010059,0.022815074803201812,-0.11121765294002342,0.14515392398335397
4.030466,0.04398682268315397,-0.08443349444848172,0.14996985443513497
4.050009,0.06431839912255581,-0.06261983027423726,0.1568076620791366
4.070205,0.018815869204066867,-0.05962109466488685,0.1492980136137277
4.090497,0.0028910502123517924,-0.07803822720421638,0.11586418435667874
4.110405,0.026801327788183595,-0.08775308493309383,0.10644016986755211
4.130463,0.02844429905309869,-0.07721318623487461,0.10267570727912165
4.150508,0.0064496862109058115,-0.07391841449732084,0.10460691420128469
4.170591,-0.008518298189417111,-0.05808922804756826,0.11926528203171993
4.190542,0.00807584253815411,-0.02663364108941732,0.11606877799438027
4.210842,0.002647006131541489,-0.02264350315577106,0.0459732647528671
4.230451,-0.04991593683150353,-0.06524630403034029,0.0005003561365249376
4.251206,-0.09261031652176323,-0.09084969576028215,0.044159330568015374
4.270719,-0.05182191373278505,-0.08706933502202138,0.055486233273691676
4.290946,-0.04010084701391453,-0.09820236044490563,0.02304049581491758
4.310805,-0.06931255054855655,-0.10638600375540168,0.0831767094494928
4.330991,-0.059185866351906924,-0.08182410262827612,0.15871332490435958
4.35104,0.003603289063492732,-0.0545447022579494,0.12998665071971688
4.371122,0.0074794811830338715,-0.055649072823624725,0.09774137494383903
4.391215,-0.02398913370646865,-0.06152593875607164,0.11850196250065852
4.411133,0.010214380659302446,-0.05368975406757348,0.1295447851339968
4.431154,0.014158095592875865,-0.05624889000117524,0.11184528998388674
4.451549,0.025822347187723572,-0.04977762958747274,0.06918418340469076
4.471648,0.04903052260811967,-0.04668435900068294,0.04872874507107629
4.491443,0.05543624505080279,-0.041189591376052506,0.039281715571163965
4.511422,0.03516418792574796,-0.044663475461952304,0.013505482401038143
4.531599,0.05438688082636926,-0.03951541708778596,0.0072503631720457875
4.551494,0.05866812089226202,-0.03610929988739122,0.0527236082192448
4.571821,0.046851967245234626,-0.022992609592495623,0.09893750305843653
4.59176,0.059093833383650284,-0.012713518383594441,0.11018799110640876
4.611988,0.06058813853838511,-0.01568176316266802,0.10673196915974785
4.631779,0.03729709755181784,-0.026767624697122915,0.11562641812395488
4.652119,0.0015941884135243195,-0.0410029750946753,0.13071797186479078
4.671828,0.008385015553671498,-0.0597898615218357,0.12114858265616943
4.69259,0.020670403467314677,-0.05537904916591768,0.11151685078860459
4.712869,0.008892721339973078,-0.05731702260855272,0.10555909574582811
4.732107,0.0054338429850691004,-0.05763583035277482,0.1284922061247314
4.752094,0.007997527134387339,-0.04923890613238396,0.11457676314332402
4.772221,0.0154073053234184,-0.05055351863656819,0.07697556741426399
4.792494,0.015076814343888661,-0.05190581421754592,0.05190175500707743
4.812479,0.004691688791602239,-0.05306189365661412,0.05017054492612656
4.83258,0.004024046905150481,-0.04487475915752358,0.03933841641702247
4.852458,0.031009955316204763,-0.03514424734574612,0.04968790021086346
4.872455,0.016746130457457865,-0.02187123638107442,0.08444213070821535
4.892613,0.01173586571913132,-0.021842938370402444,0.08498306558169866
4.913285,0.05508368880495525,-0.004839105032953682,0.06111436595883035
4.932759,0.04476868884481494,-0.0193542400984678,0.05110220579305882
4.952454,-0.0057920300839438554,-0.046560261053412946,0.0659742172354359
4.972689,0.028734331224090907,-0.03401774765145592,0.08601013673651778
4.992747,0.06333814583213096,-0.014635228685126905,0.08379652191870256
5.013115,0.023581986976919926,-0.03605639138146834,0.0949932608611582
5.033125,0.013324091849855862,-0.03637674734379992,0.1367231843758954
5.053161,0.03940350182575063,-0.02223369243890122,0.16301862903312764
5.073106,0.04412573410610806,-0.025689029289205224,0.11715207805105901
5.093468,0.058131840278718115,-0.01732386522406922,0.09390001319498605
5.113285,0.07652803580221447,0.0060589192724989985,0.0899539607870721
5.133631,0.04129267746915719,0.002512645561773397,0.06643508235408072
5.153235,0.019170630497569712,-0.005875521375934183,0.056195782696422426
5.173573,-0.0029787644670743628,-0.008155143533311243,0.08814529172164384
5.193553,-0.02434579005169574,-0.038712578538318165,0.10887624134322522
5.213713,-0.008815465228978678,-0.040957299719994844,0.08271137630067923
5.233508,0.03591857532175578,-0.03591214817390616,0.03364134737757847
5.253733,0.01986405497310998,-0.031124485176985146,0.03530978820100005
5.273598,-0.039392396272212304,-0.034807943284509466,0.07238235111398228
5.293858,-0.03339632313451992,-0.024689292844296502,0.0701304242931797
5.313915,-0.03571477984348079,-0.02920600903041084,0.08244642280777825
5.334022,-0.047366406488759706,-0.04027392279685772,0.10196301502427325
5.354244,-0.029494114157265744,-0.04363123087169617,0.07772005072495987
5.374114,0.022741770623363612,-0.04035374684637828,0.04116035783457861
5.394101,-0.001978788285203986,-0.04574525984658843,0.0734452631632361
5.414371,-0.023795595624723064,-0.04805315045115258,0.10541545482413098
5.434084,-0.0004661429233100846,-0.03192534371933262,0.11324503093632136
5.454202,0.006478693348231075,-0.02074736476151728,0.12696107864915218
5.47406,-0.006099656646191725,-0.029713696050773987,0.13383164394493782
5.494358,-0.008145698279515284,-0.03778764619567694,0.09852775258001459
5.514493,0.016391120228342316,-0.0402624777120967,0.06169162318498419
5.53456,0.030356217002489572,-0.026954795728579915,0.04623190312994363
