time_seconds,forward_velocity,right_velocity,down_velocity
0.019504,0.0,0.0,0.0
0.024202,0.011004912858858492,0.034431918480266235,0.02628628653343967
0.039519,0.03879925885133187,0.1203362061934243,0.0923590920104476
0.059027,0.06524355101463637,0.2008508949337589,0.1544282309690853
0.078503,0.08160289818294961,0.2485969441780284,0.1911975912276013
0.09817,0.0,0.0,0.0
0.118543,0.0,0.0,0.0
0.138369,0.0,0.0,0.0
0.158983,0.07558529872459886,0.25579799142396586,0.19795919566415024
0.178772,0.0,0.0,0.0
0.198839,0.0,0.0,0.0
0.2189,0.0,0.0,0.0
0.239016,0.0,0.0,0.0
0.259049,0.0,0.0,0.0
0.279679,0.0,0.0,0.0
0.299294,0.0,0.0,0.0
0.319242,0.0,0.0,0.0
0.339171,0.0,0.0,0.0
0.35978,0.0,0.0,0.0
0.379354,0.0,0.0,0.0
0.399492,0.0,0.0,0.0
0.419252,0.0,0.0,0.0
0.439625,0.0,0.0,0.0
0.459704,0.0,0.0,0.0
0.480025,0.0,0.0,0.0
0.500253,0.0,0.0,0.0
0.52,0.0,0.0,0.0
0.539647,0.0,0.0,0.0
0.560247,0.0,0.0,0.0
0.579919,0.0,0.0,0.0
0.600047,0.0,0.0,0.0
0.619793,0.0,0.0,0.0
0.640071,0.0,0.0,0.0
0.660458,0.0,0.0,0.0
0.680539,0.0,0.0,0.0
0.700175,0.0,0.0,0.0
0.720824,0.0,0.0,0.0
0.740352,0.0,0.0,0.0
0.760819,0.0,0.0,0.0
0.780709,0.0,0.0,0.0
0.800475,0.0,0.0,0.0
0.820665,0.0,0.0,0.0
0.8409,0.0,0.0,0.0
0.861094,0.0,0.0,0.0
0.880796,0.0,0.0,0.0
0.900932,0.0,0.0,0.0
0.921063,0.0,0.0,0.0
0.941355,0.0,0.0,0.0
0.961227,0.0,0.0,0.0
0.981014,0.0,0.0,0.0
1.001414,0.0,0.0,0.0
1.020894,0.0,0.0,0.0
1.041316,0.0,0.0,0.0
1.06126,0.0,0.0,0.0
1.081562,0.07320982981704709,0.2811666436039996,0.19936672532130087
1.101316,0.06897485800265,0.2794093713939513,0.2002998868115919
1.121519,0.0,0.0,0.0
1.141454,0.0,0.0,0.0
1.162623,0.0,0.0,0.0
1.181554,0.0,0.0,0.0
1.201809,0.0,0.0,0.0
1.221686,0.0,0.0,0.0
1.241835,0.0,0.0,0.0
1.261915,0.0,0.0,0.0
1.282155,0.0,0.0,0.0
1.301881,0.0,0.0,0.0
1.32203,0.0,0.0,0.0
1.341766,0.0,0.0,0.0
1.362681,0.0,0.0,0.0
1.38255,0.0,0.0,0.0
1.402315,0.0,0.0,0.0
1.422201,0.0,0.0,0.0
1.442222,0.0,0.0,0.0
1.462659,0.0,0.0,0.0
1.482903,0.0,0.0,0.0
1.50249,0.0,0.0,0.0
1.522395,0.0,0.0,0.0
1.542577,0.0,0.0,0.0
1.562633,0.0,0.0,0.0
1.58268,0.0,0.0,0.0
1.603135,0.0,0.0,0.0
1.622812,0.0,0.0,0.0
1.642685,0.0,0.0,0.0
1.662978,0.0,0.0,0.0
1.683201,0.0,0.0,0.0
1.703184,0.0,0.0,0.0
1.723076,0.0,0.0,0.0
1.742976,0.0,0.0,0.0
1.763745,0.0,0.0,0.0
1.783477,0.0,0.0,0.0
1.803384,0.0,0.0,0.0
1.823738,0.0,0.0,0.0
1.843576,0.0,0.0,0.0
1.86401,0.0,0.0,0.0
1.883923,0.0,0.0,0.0
1.903773,0.0,0.0,0.0
1.923819,0.0,0.0,0.0
1.943644,0.0,0.0,0.0
1.964179,0.0,0.0,0.0
1.984461,0.0,0.0,0.0
2.00418,0.0,0.0,0.0
2.02386,0.0,0.0,0.0
2.044552,0.0,0.0,0.0
2.064526,0.0,0.0,0.0
2.084638,0.0,0.0,0.0
2.10515,0.0,0.0,0.0
2.12441,0.0,0.0,0.0
