time_seconds,vehicle_forward_acc,vehicle_right_acc,vehicle_down_acc,acceleration_magnitude,gyro_magnitude,stationary,forward_velocity,right_velocity,down_velocity
0.560247,0.1463557372467911,-0.1089477491174271,0.0669293980754677,0.19434288818876294,0.10885422970652082,False,0.08514821647962045,0.0,0.0
0.579919,-0.1048128432541772,0.0903336606275079,0.2771456767376072,0.3097670552007375,0.14025623882736912,False,0.08308633822712429,0.0,0.0
0.600047,-0.16856400404306,0.1839596782992995,0.228200259188597,0.3381277051540636,0.14092996252749093,False,0.07969348195374557,0.0,0.0
0.619793,-0.1305581564784314,0.0754988541588016,0.1034481384182939,0.18288528247114108,0.13426387852657914,False,0.07711548059592245,0.0,0.0
0.640071,-0.1481937068596633,-0.0981251291365342,-0.0279221689049649,0.17991543357151638,0.12889813859788665,False,0.07411040860822221,0.0,0.0
0.660458,-0.038672698006339,-0.1093891086549992,-0.0988407189108802,0.15241732965199314,0.13328251532365376,False,0.07332198831396698,0.0,0.0
0.680539,0.016286390068366,-0.0855159241854617,-0.1218147320876994,0.1497232404950901,0.16274015613240636,False,0.07364903531292984,0.0,0.0
0.700175,-0.0755485429062699,-0.1271249065997445,-0.0578815686864579,0.15880365300225122,0.14475016756466985,False,0.07216556412442232,0.0,0.0
0.720824,-0.155073085367359,0.0416441089876603,0.0409236647303963,0.16570045248488074,0.12263771162248585,False,0.06896345998467172,0.0,0.0
0.740352,-0.0949149421110761,0.2251729816327344,0.0914516338193269,0.2609120909838195,0.09933103822572278,False,0.06710996099512663,0.0,0.0
0.760819,-0.039058496067107,0.1395433802964069,0.1000700918222783,0.17610208510091827,0.05494384865478573,False,0.06631055075612115,0.0,0.0
0.780709,-0.0367513059972675,-0.0039329570710189,0.0053125971143508,0.03734100068191366,0.04514664001894272,False,0.0655795672798355,0.0,0.0
0.800475,-0.0433068405752801,-0.094780635148031,-0.0057484535228873,0.10436424654823936,0.06311208158506579,False,0.06472356426902451,0.0,0.0
0.820665,-0.040752843048385,-0.0770268948855278,-0.0229125615333352,0.09010506216773463,0.07689319607741638,False,0.06390076436787762,0.0,0.0
0.8409,-0.205624859133787,0.02363828186596,0.0128137596305677,0.2073753685933657,0.08094339986064338,False,0.059739945343305435,0.0,0.0
0.861094,-0.1340855482199388,0.0035448978298396,0.1503084814138358,0.20145505733785624,0.08945766094639408,False,0.05703222178255198,0.0,0.0
0.880796,-0.0389076434236947,0.113432296220215,0.2005782627877259,0.2336928112833555,0.0784125351968676,False,0.05626566339181835,0.0,0.0
0.900932,0.0801088828600722,0.1742059278171844,0.1507723678123742,0.24392098166308834,0.057545170301251176,False,0.057878735857088755,0.0,0.0
0.921063,0.2661348434732237,0.2149831673512118,0.2054129334507575,0.399048857138724,0.1238868947548529,False,0.06323629639104822,0.0,0.0
0.941355,0.0448266878438924,0.10962983938971,0.075394533207838,0.14040110136781395,0.16257384844125453,False,0.06414591954077649,0.0,0.0
0.961227,-0.1603440042493647,-0.0466724538316312,0.1280173627394241,0.21042091818101955,0.1559456853202422,False,0.06095956348833311,0.0,0.0
0.981014,-0.1096841193864418,0.0152560269134418,0.1877470754793844,0.21797320191671393,0.11424515183586567,False,0.05878924381803359,0.0,0.0
1.001414,0.181161914788858,0.2007877963611095,0.1955071705589315,0.33370410887112995,0.15502256263524997,False,0.06248494687972629,0.0,0.0
1.020894,0.2145619552137619,0.0738608609572799,0.0686658175250904,0.23708069070021712,0.24170059579570755,False,0.06666461376729035,0.0,0.0
1.041316,-0.1845869783850842,-0.1719486149619553,0.0614586034109976,0.25964560213856996,0.24953574455376126,False,0.06289497849471018,0.0,0.0
1.06126,-0.3243238723801896,-0.1467892222516964,0.1472290534617926,0.38523946338374376,0.168956663085538,False,0.05642666318395962,0.0,0.0
1.081562,-0.2340915234658247,-0.0079650700731711,0.2111525722394045,0.31535328199201956,0.08540588612619156,False,0.05167413707455649,0.0,0.0
1.101316,-0.155404752895791,0.0211166799516739,0.2142850396945785,0.26554590870825023,0.061712194629586783,False,0.04860427158585302,0.0,0.0
1.121519,-0.1552358326173893,-0.1660698741975092,-0.0017209570701233,0.22733307840617442,0.08081199105330841,False,0.04546804205948391,0.0,0.0
1.141454,-0.1282735705941875,-0.2495369371371445,0.0589752537290593,0.28670694526149193,0.033469518640099984,False,0.042910908429688775,0.0,0.0
1.162623,-0.101615606972633,-0.0013621535058128,0.1329962374674362,0.1673785715767843,0.03313357593137209,False,0.04075980764568511,0.0,0.0
1.181554,-0.0967351502966923,0.0304755181219961,0.1439367209604984,0.17608016966310583,0.04812260834576613,False,0.03892851451541843,0.0,0.0
1.201809,-0.1126496319581176,-0.0286116200676289,0.0208484931302734,0.1180814297381123,0.08304835971288055,False,0.03664679622010677,0.0,0.0
1.221686,-0.0032456225286723,-0.0796827065841703,-0.0355700556751834,0.08732179942553434,0.07672564110517423,False,0.03658228298110435,0.0,0.0
1.241835,0.0020255635135885,-0.0177467453032053,0.0185498396006575,0.025751629572020127,0.04296060495384114,False,0.036623096060339644,0.0,0.0
1.261915,-0.0093698816597367,0.0611043800849207,0.0510764568004944,0.08018942815092707,0.03560859032593119,False,0.036434948836612135,0.0,0.0
1.282155,-0.0112843963525586,-0.0649808658367679,-0.0371304212910033,0.07568697847836878,0.04160136387187324,False,0.03620655265443635,0.0,0.0
1.301881,0.0521047369286736,-0.1729300429824994,-0.0982509695592952,0.2056038822485532,0.035096745732332506,False,0.03723437069509137,0.0,0.0
1.32203,-0.04200947017004,0.0129384099723478,0.0561337055232087,0.07129650014093497,0.04349205602176103,False,0.036387921880635235,0.0,0.0
1.341766,0.0522344705766103,0.1506553686392183,0.0927392226357266,0.1844614957960506,0.04425689114702929,False,0.03741882139193521,0.0,0.0
1.362681,0.0369157358697651,0.0119895621799327,-0.0162293391243437,0.042070329265239736,0.023412488739986616,False,0.03819091400765135,0.0,0.0
1.38255,-0.0572374521160318,-0.0221747276867092,0.0752453130002166,0.09710665065388316,0.024150296085141482,False,0.03705366307155792,0.0,0.0
1.402315,-0.0939009815828775,-0.0067223764609385,0.082216672871807,0.1249886634284094,0.019210597960500866,False,0.03519771017057234,0.0,0.0
1.422201,-0.1545835415495012,-0.0321764000730179,0.0399090122467988,0.16286227708760678,0.03942775455183822,False,0.03212366186331895,0.0,0.0
1.442222,0.1286484143133456,0.0079559973033301,0.1310438097968482,0.18381020778101892,0.04234372683172798,False,0.03469933176628642,0.0,0.0
1.462659,-0.0068325776067116,0.0796872428787199,0.1856670268118332,0.20216079154848454,0.014787439163019403,False,0.03455969437773806,0.0,0.0
1.482903,-0.0125438359296703,0.0061966070264076,0.1664660249798899,0.16705293541592,0.02678747515164503,False,0.03430575696317781,0.0,0.0
1.50249,-0.0377794685391964,-0.032216386122939,0.0796151898675674,0.0938283658366447,0.02302717694377667,False,0.033565770512900564,0.0,0.0
1.522395,-0.0532713248804988,-0.1211554496900171,0.0147326928694973,0.13316729810017494,0.057726003785122694,False,0.03250540479115424,0.0,0.0
1.542577,0.0052451813658528,-0.0178229126424564,0.0332113926611068,0.03805475982201885,0.04801001529889362,False,0.032611263041479883,0.0,0.0
1.562633,0.1424730574461681,0.0132590198959693,0.0489219103525773,0.15122078897825666,0.06391080820956656,False,0.03546870268162021,0.0,0.0
1.58268,-0.0128588260438805,0.0629144275294303,0.0807854081815211,0.10319814326642555,0.027865658022016994,False,0.03521092179591853,0.0,0.0
1.603135,0.0501637840072417,-0.0339435911270438,0.0615839604343104,0.08637798786322726,0.027106162269860335,False,0.03623702199778665,0.0,0.0
1.622812,0.0435277093213471,-0.0706837650877344,0.0200083405405475,0.0853884641911788,0.04223846230629141,False,0.0370935167341028,0.0,0.0
1.642685,0.1793089794935086,-0.0903203612231506,-0.0548868863388918,0.20813949185693312,0.015928942463327562,False,0.0406569240835773,0.0,0.0
1.662978,-0.0128968684548189,-0.0172948605562832,0.0269281736765414,0.03450460773804218,0.048076814661539305,False,0.04039520793202366,0.0,0.0
1.683201,-0.1675053269739432,0.2051052698601964,0.176649061727101,0.31832545813700913,0.03941848638646593,False,0.037007747704629626,0.0,0.0
1.703184,-0.0687094502454951,0.0758507999881635,0.1534501449897902,0.184448582020221,0.05384268243689202,False,0.035634726760373894,0.0,0.0
1.723076,0.0640520796896941,-0.0295080426210813,0.0705578557865873,0.09975873147300604,0.05067565624636745,False,0.03690885072956129,0.0,0.0
1.742976,0.0368232587331562,-0.0144262043041186,0.0596949752450584,0.07160696770469525,0.03199865397169075,False,0.037641633578351104,0.0,0.0
1.763745,-0.0003201622914575,0.0366940083489472,0.0921661668995792,0.09920259610295774,0.010961606725293515,False,0.037634984127719824,0.0,0.0
1.783477,0.0032911113541283,0.0308799460044474,0.1442215348940436,0.1475271283743322,0.01257883182175515,False,0.037699924336959484,0.0,0.0
1.803384,-0.058340657721043,-0.0034385711923272,0.13833013854771,0.1501688494521991,0.011797936472112401,False,0.03653853686370667,0.0,0.0
1.823738,-0.0740094551978346,0.0966980217564854,0.1427242439236558,0.1876116112448193,0.0212055042618656,False,0.035032148412609945,0.0,0.0
1.843576,-0.0181936161128464,-0.0131707706652451,0.1025480079561269,0.10497890646671822,0.034712109558481176,False,0.034671223456163296,0.0,0.0
1.86401,-0.0480436327282931,-0.0839859761940483,0.1369493592583222,0.16768113144973518,0.024227539619201946,False,0.03368949986499336,0.0,0.0
1.883923,0.0336079169342952,-0.1115028053590693,0.0683394420902008,0.1350283193585882,0.03456066679044257,False,0.034358734314905985,0.0,0.0
1.903773,0.0382977933664098,-0.0413478904622412,-0.02291211239217,0.06083858904252423,0.016906745221952096,False,0.035118945513229215,0.0,0.0
1.923819,0.0523628891740253,0.1253264535899829,0.0173628266999497,0.13693085803830296,0.01453371308372365,False,0.03616861198961173,0.0,0.0
1.943644,-0.0555689322508059,0.1833041172774059,0.1177216870153436,0.2248259354168957,0.036381333373036236,False,0.035066957907739504,0.0,0.0
1.964179,0.0866403081154115,0.0129310150527299,0.0347868180655321,0.09425432006943658,0.047667352747976253,False,0.03684611663488948,0.0,0.0
1.984461,0.0528377838830581,0.0564604038178658,0.0285649739070077,0.08243522511194629,0.032057773191536555,False,0.03791777256760567,0.0,0.0
2.00418,0.195888095272109,-0.1354923608335396,-0.1015695605749193,0.25893377792200684,0.04774495396374365,False,0.041780489918276355,0.0,0.0
2.02386,0.0298906916629212,-0.1930319294498318,-0.0375341188314752,0.19890598108570787,0.06440258089548896,False,0.04236873873020265,0.0,0.0
2.044552,-0.0648613429174404,0.0577433292353712,0.0406428522751536,0.09588079743774677,0.06943500824512085,False,0.04102662782255498,0.0,0.0
2.064526,-0.2174276551154921,0.0897089578197472,0.1699272088220311,0.29016846593000545,0.03381877546570839,False,0.03668372783927815,0.0,0.0
2.084638,-0.1772315249647413,0.0707736240410982,0.1354396504577675,0.23401670499637556,0.03688029732797717,False,0.03311924740918725,0.0,0.0
2.10515,0.0891463624232549,-0.1998812655343727,-0.0272116386146112,0.22054493311117557,0.08554301630174142,False,0.034947817595213065,0.0,0.0
2.12441,0.104040295942856,-0.1448151714560118,-0.1004215939684893,0.20464680207343403,0.04061710927675676,False,0.036951633695072476,0.0,0.0
2.144117,0.0292288732076703,-0.0777162405160424,0.0101512954300808,0.08364920721588577,0.05383977150768751,False,0.03752764709937603,0.0,0.0
2.165205,-0.1519781636277532,0.0865187131786989,0.1177532108732197,0.2108285289535433,0.053693904737875046,False,0.03432273158479401,0.0,0.0
2.184633,-0.105254196654903,0.0853650760783523,0.1899455844346711,0.23333445346446513,0.02903357496072435,False,0.03227785305218255,0.0,0.0
2.205434,0.0076839990372642,0.0634054411273316,0.1780475684010998,0.189156629329507,0.03895172011606163,False,0.032437687916156685,0.0,0.0
2.224349,0.0256103320160297,0.055675679487676,0.1521781911166346,0.1640544794996975,0.051261713461412894,False,0.03292210734623989,0.0,0.0
2.244632,0.0929585939487056,0.0820862352398232,0.1155776515889996,0.16952180907362951,0.05136380718949872,False,0.034807586507301494,0.0,0.0
2.265494,0.2020582685223927,0.0808744501162946,0.1280706991452458,0.2525278688371492,0.08300831230665999,False,0.03902292610521559,0.0,0.0
2.285127,-0.0349510864147359,0.1526290189934767,0.1839086833384353,0.2415359180075673,0.1128534000462547,False,0.038336731425635075,0.0,0.0
2.304922,-0.1285713366957487,0.1698471804541378,0.2326962827263941,0.31547775408518736,0.11729444156480733,False,0.035791661815742754,0.0,0.0
2.324827,-0.0360416918906355,0.0476178687083848,0.0644603567264017,0.08787264969240108,0.12454908209216156,False,0.03507425193865965,0.0,0.0
2.344905,0.1243366757845492,-0.1256831772036562,-0.00746835669052,0.17695097153961767,0.13947836407486286,False,0.03757068371506181,0.0,0.0
2.365861,0.1370546524240437,-0.014243263391894,0.0913022504999396,0.16529654941794766,0.1625969752885951,False,0.040442801011260125,0.0,0.0
2.385159,0.156561834583461,0.2172469724895951,0.1362140478073055,0.3004365522437055,0.23632600820265212,False,0.043464131295051694,0.0,0.0
2.405466,0.0481853822266438,0.1485332640526394,0.1423166579204444,0.21127705202435887,0.2713581170114504,False,0.04444263185192816,0.0,0.0
2.425126,-0.0456178437233569,0.0171496540762164,0.1191208928542497,0.12870464410927887,0.28815580959786324,False,0.04354578504432697,0.0,0.0
2.445461,-0.0708835365549113,-0.002161680310027,0.0831739517857741,0.10930258401317179,0.27428195507178377,False,0.04210436832848286,0.0,0.0
2.466277,-0.093739297511735,-0.1295031581829704,0.0183861548672155,0.16092288391698134,0.25838533427034904,False,0.04015309111147859,0.0,0.0
2.486457,-0.0685636716736591,-0.1403845552664747,0.0697888137898221,0.17111189017987521,0.25010122731606094,False,0.03876947621710413,0.0,0.0
2.505572,0.0804014766124354,0.2478498595867275,0.3796825864319224,0.46049192911304615,0.3131340746213992,False,0.04030635044255081,0.0,0.0
2.525717,0.1197384791547488,0.3864542476136644,0.3807901754348126,0.555594588343525,0.40031323246178113,False,0.042718482105123266,0.0,0.0
2.54556,-0.0702624196401472,-0.1171411070789634,0.1729709729492441,0.22040372969707533,0.44823434801897993,False,0.04132426491220384,0.0,0.0
2.566577,0.0099780028615085,-0.2359929499343938,0.1979885305602451,0.3082072211893269,0.46721652280928594,False,0.04153397259834416,0.0,0.0
2.585897,0.5724762941068074,0.5769511527359121,0.6195680006410935,1.0219913147262865,0.6837050872130468,False,0.05259421460048769,0.0,0.0
2.605971,0.2914822689946572,0.719274452684446,0.7973504068692314,1.1126928249779056,0.8396893919855127,False,0.05844542966828635,0.0,0.0
2.625848,-0.2799037323851245,0.0635237050772489,0.4586465019548615,0.5410526538751061,0.9145812119358238,False,0.05288178317966719,0.0,0.0
2.645958,-0.313023873351596,-0.1059792896082089,0.4974137534509797,0.5971900846766368,0.9376479455664584,False,0.046586873086566644,0.0,0.0
2.667067,-0.1166207647216351,0.2275201591124911,0.8022171249211283,0.841972767423955,0.9958752042409732,False,0.044125125364057646,0.0,0.0
2.686536,-0.0446158944691696,0.062512450914215,0.5803700533461242,0.5854295716647472,1.1028012399326543,False,0.043256498514637386,0.0,0.0
2.70665,-0.3027841947196649,-0.1509781274444155,0.5945552285551052,0.6840822928134243,1.1506763074509703,False,0.037166297222046056,0.0,0.0
2.726243,-0.1424329014101054,-0.2931671788423553,0.5082310703904884,0.6037656391885414,1.2113770912469823,False,0.0343756093847178,0.0,0.0
2.746293,-0.1666162345464948,0.6542009914169031,1.5384766058541874,1.6800744547626252,1.4625131815874346,False,0.031034953882060595,0.0,0.0
2.767323,-0.6094508013433877,1.2508888355172012,2.03748887812987,2.4672888129650716,1.8085208103671353,False,0.018218203529809088,0.0,0.0
2.786773,0.0969269949913316,-0.577369525541119,0.6993415622347907,0.9120466172573769,1.9210868872588767,False,0.020103433582390483,0.0,0.0
2.806488,-0.4746903025428416,-1.4507677635838627,0.0229025238893925,1.526624548729268,1.8545613129292868,False,0.0107449142677585,0.0,0.0
2.826537,-1.23854203168372,-0.0650902997445702,1.5289847754383086,1.9687604107382415,1.8648722319295763,False,-0.014086614925468654,0.0,0.0
2.84661,-1.1636420604492452,0.8314685228672078,2.061583277007907,2.509089148955095,2.0398533912087897,False,-0.03744440200486636,0.0,0.0
2.867617,-0.0931527151661141,-1.1955809808216225,0.5371950719421594,1.3140281029582868,2.126082249051527,False,-0.03940126109236092,0.0,0.0
2.88698,-0.5331634156558728,-1.516870377552366,0.0347425737374944,1.6082182739042605,1.976822475051819,False,-0.04972490430970547,0.0,0.0
2.90686,-1.351844824324243,-0.451672685408044,1.4069626091142506,2.002757206263789,1.9000325145033703,False,-0.07659957941727158,0.0,0.0
2.927203,-0.8883372603581553,-0.8281371702128876,0.3992840450123793,1.2784295089797832,1.93307317088671,False,-0.09467102430473753,0.0,0.0
2.946939,0.3249476310038293,-1.966607692618552,-1.567653060020186,2.5358771453191733,1.8156201322173646,False,-0.08825785785924596,0.0,0.0
2.967965,-0.0521110916372194,-1.408091960592331,-0.6998093101155458,1.5732678112390064,1.5102866655923306,False,-0.08935354567201013,0.0,0.0
2.987325,-0.8268079002395669,-0.4964179981353336,0.6144411551930702,1.143494672469552,1.39332915435406,False,-0.105360546620648,0.0,0.0
3.007331,-1.1317180187420184,-0.7360709096840465,0.5903406677674639,1.47346128624019,1.450946470017416,False,-0.12800169730360128,0.0,0.0
3.027107,0.3308740866403451,-0.9689282308101884,-1.7154500928430991,1.9977659018780058,1.4751470954525177,False,-0.12145833136620188,0.0,0.0
3.047338,1.006661655629355,-1.0773719209389825,-1.9272950905660813,2.4266364192153524,1.1547469869274394,False,-0.1010925594111645,0.0,0.0
3.067144,-0.0737368689264729,-0.4613237593993333,-0.6487209847703923,0.7994345832567424,0.914042900897436,False,-0.10255299183712223,0.0,0.0
3.087653,-0.9365934542355868,-0.3205056872563753,-0.1402010977326568,0.9997937496734373,0.8251832794288795,False,-0.12176158699003999,0.0,0.0
3.107316,-0.138080593530698,-0.3994034971527282,-0.5331626442010258,0.6803321314027795,0.8919741623802788,False,-0.12447666570063409,0.0,0.0
3.127532,0.618909917451764,-0.3810398877933713,-1.265125856421422,1.4590354055319463,0.7652155924319629,False,-0.11196478280942923,0.0,0.0
3.147868,0.0498269746523601,-0.4783580832781229,-0.5037559567555583,0.6964763077142211,0.5610393515200159,False,-0.11095150145289884,0.0,0.0
3.168677,-0.2446348390203799,-0.2443008130473005,0.1783258647733561,0.3890105471131401,0.6027907273789138,False,-0.116042107818074,0.0,0.0
3.187841,0.252006955054215,-0.4019344533508791,-0.230876002152863,0.5276007378276265,0.6705353090762634,False,-0.11121264653141504,0.0,0.0
3.207945,0.4463157845096753,-0.3413136982519203,-1.184792538768745,1.3112689198021046,0.5465944576283224,False,-0.10223991399963257,0.0,0.0
3.227707,0.2400312180368254,-0.4033112439595943,-0.9873428753151644,1.0932158517749795,0.43179912675224347,False,-0.09749641706878881,0.0,0.0
3.247898,-0.0730097605172357,-0.4136889474117597,-0.2472842419502914,0.4874612463143753,0.3353887794813655,False,-0.09897055714339233,0.0,0.0
3.268939,-0.2550501029754646,-0.4650513347531136,-0.102490952687452,0.5402107869769255,0.28465203058471233,False,-0.10433706636009904,0.0,0.0
3.288356,0.0559421902714784,-0.3933935000856683,-0.2182291386352375,0.45333423818580115,0.33994015109427717,False,-0.10325083685159775,0.0,0.0
3.308004,0.4148023286310405,-0.2701075612395321,-0.4686049257201148,0.681622801031227,0.25124170824327713,False,-0.09510080069865502,0.0,0.0
3.328079,0.2163979620553865,-0.2389427837403847,-0.0647871498212282,0.32881469958821335,0.15864331005749976,False,-0.09075661161039317,0.0,0.0
3.347953,0.0015917430869531,-0.2165443232877903,0.3399472980868481,0.40306096694020155,0.2202508978528805,False,-0.09072497730828306,0.0,0.0
3.369366,-0.0792710571931582,-0.2921488096778944,0.0722477205266347,0.31121465361712364,0.25117967816883596,False,-0.09242240845596016,0.0,0.0
3.388375,0.1102244550700238,-0.3378070223301714,-0.4671404745425853,0.5869269441650573,0.22599921745218501,False,-0.09032715178953407,0.0,0.0
3.408556,0.2629758728708327,-0.3372236186358899,-0.6475369114068812,0.7760026612792147,0.10904442039370929,False,-0.08502003569912779,0.0,0.0
3.428181,0.0593570076319766,-0.3231503412626706,-0.1666036741517711,0.3683831994731472,0.05809981234909455,False,-0.08385515442435025,0.0,0.0
3.448519,-0.0395456008470735,-0.2587325653448956,0.2623747376781029,0.3706034240100326,0.03785838883259561,False,-0.08465943285437803,0.0,0.0
3.468295,-0.017703544933545,-0.1958303270749489,0.2569364470578215,0.32354175979646305,0.1284896891777702,False,-0.08500953815898382,0.0,0.0
3.488567,0.2953146215234617,-0.0754801118555467,-0.1263604306258905,0.3299620150854213,0.14788726181115125,False,-0.07902292015146012,0.0,0.0
3.508526,0.0430907957876127,-0.1643889074829866,-0.1785926050418993,0.24652758093307026,0.06402477406441978,False,-0.07816287095833517,0.0,0.0
3.528673,-0.1165407366152476,-0.2518681718824163,0.0914505695737357,0.29220288495080876,0.09149533838398544,False,-0.08051081717892258,0.0,0.0
3.548614,0.0576528789758929,-0.2015534414370419,0.1572082499483578,0.2620344978455115,0.05962792812935898,False,-0.07936116111926429,0.0,0.0
3.568882,-0.0266223326435842,-0.1987120663820921,-0.0622995857718713,0.20994397421353483,0.12032174571123874,False,-0.07990074255728445,0.0,0.0
3.589136,0.0212138398230133,-0.1803428147574412,-0.1016318989077174,0.20809276948097383,0.08063890997527186,False,-0.07947107744550914,0.0,0.0
3.60905,0.0414474865566425,-0.1791889535901702,0.0503396856408144,0.1906847114506542,0.029492880988469066,False,-0.07864569219822017,0.0,0.0
3.628827,-0.0995059757602273,-0.1813941160289584,0.387470910169025,0.4392481881227682,0.014686441468238654,False,-0.08061362188083017,0.0,0.0
3.649163,-0.0693402759631028,-0.1588445550173851,0.2578357229526293,0.31067495322252053,0.08183370837252825,False,-0.08202372573281586,0.0,0.0
3.66884,-0.0891285575088461,-0.1758439738542725,0.0010913424287988,0.19714510882283298,0.12415018900106435,False,-0.0837775083589174,0.0,0.0
3.689356,-0.0251330352420827,-0.1880421291173017,0.1063240859429583,0.21747717819360568,0.07374305209984193,False,-0.08429313770994397,0.0,0.0
3.709156,0.02638402245531,-0.063289980645164,0.1835323204195393,0.19592307401010217,0.06354727076751605,False,-0.08377073406532883,0.0,0.0
3.729332,0.0569520033976355,-0.0892072282052936,0.0942578445258952,0.14172509132028616,0.07071255468444058,False,-0.08262167044477814,0.0,0.0
3.749289,-0.0053668425387809,-0.1644703812038631,-0.1301289956156743,0.2097924326378916,0.05830486707814366,False,-0.08272877652132458,0.0,0.0
3.769361,-0.0879994710771331,-0.1614342656023732,-0.119851512348676,0.21947508749900885,0.03559356448854203,False,-0.08449510190478479,0.0,0.0
3.78949,0.0745209072228996,-0.0627503000902141,0.0016132485801332,0.09743494417157139,0.01818317903998088,False,-0.08299507056329505,0.0,0.0
3.809853,0.0480680634094167,-0.093313480259156,0.1904556173966618,0.21746559846548424,0.040413610492011226,False,-0.0820162605880891,0.0,0.0
3.829731,-0.1148075652239392,-0.1478670639633182,0.2459818638344497,0.3091157113012065,0.035703181076761216,False,-0.0842984053696106,0.0,0.0
3.849662,-0.0808077126912264,-0.1371376720158067,0.0008796399779118,0.15917726371185523,0.0783646926108946,False,-0.08590898389125941,0.0,0.0
3.869644,0.2206468289357155,-0.0427684043324518,-0.1722585342432356,0.2831733782476011,0.04079986089437071,False,-0.08150001895546591,0.0,0.0
3.889785,0.1650533441144416,-0.005997238312407,-0.0369853705234461,0.1692527426764266,0.02395605937962252,False,-0.07817567955165698,0.0,0.0
3.909749,-0.0124833021673341,-0.0934531225481965,0.076098422952068,0.12116224214994138,0.03459921198524614,False,-0.07842489619612564,0.0,0.0
3.929879,-0.1070249135242733,-0.1368751796660417,0.0714364288560407,0.1878624770708444,0.01947127129901897,False,-0.08057930770536925,0.0,0.0
