time_seconds,world_acc_x,world_acc_y,world_acc_z,vehicle_forward,vehicle_right,vehicle_down
0.921063,0.2661348434732237,0.2149831673512118,-0.2054129334507575,0.2661348434732237,0.2149831673512118,0.2054129334507575
0.941355,0.0448266878438924,0.10962983938971,-0.075394533207838,0.0448266878438924,0.10962983938971,0.075394533207838
0.961227,-0.1603440042493647,-0.0466724538316312,-0.1280173627394241,-0.1603440042493647,-0.0466724538316312,0.1280173627394241
0.981014,-0.1096841193864418,0.0152560269134418,-0.1877470754793844,-0.1096841193864418,0.0152560269134418,0.1877470754793844
1.001414,0.181161914788858,0.2007877963611095,-0.1955071705589315,0.181161914788858,0.2007877963611095,0.1955071705589315
1.020894,0.2145619552137619,0.0738608609572799,-0.0686658175250904,0.2145619552137619,0.0738608609572799,0.0686658175250904
1.041316,-0.1845869783850842,-0.1719486149619553,-0.0614586034109976,-0.1845869783850842,-0.1719486149619553,0.0614586034109976
1.06126,-0.3243238723801896,-0.1467892222516964,-0.1472290534617926,-0.3243238723801896,-0.1467892222516964,0.1472290534617926
1.081562,-0.2340915234658247,-0.0079650700731711,-0.2111525722394045,-0.2340915234658247,-0.0079650700731711,0.2111525722394045
1.101316,-0.155404752895791,0.0211166799516739,-0.2142850396945785,-0.155404752895791,0.0211166799516739,0.2142850396945785
1.121519,-0.1552358326173893,-0.1660698741975092,0.0017209570701233,-0.1552358326173893,-0.1660698741975092,-0.0017209570701233
1.141454,-0.1282735705941875,-0.2495369371371445,-0.0589752537290593,-0.1282735705941875,-0.2495369371371445,0.0589752537290593
1.162623,-0.101615606972633,-0.0013621535058128,-0.1329962374674362,-0.101615606972633,-0.0013621535058128,0.1329962374674362
1.181554,-0.0967351502966923,0.0304755181219961,-0.1439367209604984,-0.0967351502966923,0.0304755181219961,0.1439367209604984
1.201809,-0.1126496319581176,-0.0286116200676289,-0.0208484931302734,-0.1126496319581176,-0.0286116200676289,0.0208484931302734
1.221686,-0.0032456225286723,-0.0796827065841703,0.0355700556751834,-0.0032456225286723,-0.0796827065841703,-0.0355700556751834
1.241835,0.0020255635135885,-0.0177467453032053,-0.0185498396006575,0.0020255635135885,-0.0177467453032053,0.0185498396006575
1.261915,-0.0093698816597367,0.0611043800849207,-0.0510764568004944,-0.0093698816597367,0.0611043800849207,0.0510764568004944
1.282155,-0.0112843963525586,-0.0649808658367679,0.0371304212910033,-0.0112843963525586,-0.0649808658367679,-0.0371304212910033
1.301881,0.0521047369286736,-0.1729300429824994,0.0982509695592952,0.0521047369286736,-0.1729300429824994,-0.0982509695592952
1.32203,-0.04200947017004,0.0129384099723478,-0.0561337055232087,-0.04200947017004,0.0129384099723478,0.0561337055232087
1.341766,0.0522344705766103,0.1506553686392183,-0.0927392226357266,0.0522344705766103,0.1506553686392183,0.0927392226357266
1.362681,0.0369157358697651,0.0119895621799327,0.0162293391243437,0.0369157358697651,0.0119895621799327,-0.0162293391243437
1.38255,-0.0572374521160318,-0.0221747276867092,-0.0752453130002166,-0.0572374521160318,-0.0221747276867092,0.0752453130002166
1.402315,-0.0939009815828775,-0.0067223764609385,-0.082216672871807,-0.0939009815828775,-0.0067223764609385,0.082216672871807
1.422201,-0.1545835415495012,-0.0321764000730179,-0.0399090122467988,-0.1545835415495012,-0.0321764000730179,0.0399090122467988
1.442222,0.1286484143133456,0.0079559973033301,-0.1310438097968482,0.1286484143133456,0.0079559973033301,0.1310438097968482
1.462659,-0.0068325776067116,0.0796872428787199,-0.1856670268118332,-0.0068325776067116,0.0796872428787199,0.1856670268118332
1.482903,-0.0125438359296703,0.0061966070264076,-0.1664660249798899,-0.0125438359296703,0.0061966070264076,0.1664660249798899
1.50249,-0.0377794685391964,-0.032216386122939,-0.0796151898675674,-0.0377794685391964,-0.032216386122939,0.0796151898675674
1.522395,-0.0532713248804988,-0.1211554496900171,-0.0147326928694973,-0.0532713248804988,-0.1211554496900171,0.0147326928694973
1.542577,0.0052451813658528,-0.0178229126424564,-0.0332113926611068,0.0052451813658528,-0.0178229126424564,0.0332113926611068
1.562633,0.1424730574461681,0.0132590198959693,-0.0489219103525773,0.1424730574461681,0.0132590198959693,0.0489219103525773
1.58268,-0.0128588260438805,0.0629144275294303,-0.0807854081815211,-0.0128588260438805,0.0629144275294303,0.0807854081815211
1.603135,0.0501637840072417,-0.0339435911270438,-0.0615839604343104,0.0501637840072417,-0.0339435911270438,0.0615839604343104
1.622812,0.0435277093213471,-0.0706837650877344,-0.0200083405405475,0.0435277093213471,-0.0706837650877344,0.0200083405405475
1.642685,0.1793089794935086,-0.0903203612231506,0.0548868863388918,0.1793089794935086,-0.0903203612231506,-0.0548868863388918
1.662978,-0.0128968684548189,-0.0172948605562832,-0.0269281736765414,-0.0128968684548189,-0.0172948605562832,0.0269281736765414
1.683201,-0.1675053269739432,0.2051052698601964,-0.176649061727101,-0.1675053269739432,0.2051052698601964,0.176649061727101
1.703184,-0.0687094502454951,0.0758507999881635,-0.1534501449897902,-0.0687094502454951,0.0758507999881635,0.1534501449897902
1.723076,0.0640520796896941,-0.0295080426210813,-0.0705578557865873,0.0640520796896941,-0.0295080426210813,0.0705578557865873
1.742976,0.0368232587331562,-0.0144262043041186,-0.0596949752450584,0.0368232587331562,-0.0144262043041186,0.0596949752450584
1.763745,-0.0003201622914575,0.0366940083489472,-0.0921661668995792,-0.0003201622914575,0.0366940083489472,0.0921661668995792
1.783477,0.0032911113541283,0.0308799460044474,-0.1442215348940436,0.0032911113541283,0.0308799460044474,0.1442215348940436
1.803384,-0.058340657721043,-0.0034385711923272,-0.13833013854771,-0.058340657721043,-0.0034385711923272,0.13833013854771
1.823738,-0.0740094551978346,0.0966980217564854,-0.1427242439236558,-0.0740094551978346,0.0966980217564854,0.1427242439236558
1.843576,-0.0181936161128464,-0.0131707706652451,-0.1025480079561269,-0.0181936161128464,-0.0131707706652451,0.1025480079561269
1.86401,-0.0480436327282931,-0.0839859761940483,-0.1369493592583222,-0.0480436327282931,-0.0839859761940483,0.1369493592583222
1.883923,0.0336079169342952,-0.1115028053590693,-0.0683394420902008,0.0336079169342952,-0.1115028053590693,0.0683394420902008
1.903773,0.0382977933664098,-0.0413478904622412,0.02291211239217,0.0382977933664098,-0.0413478904622412,-0.02291211239217
1.923819,0.0523628891740253,0.1253264535899829,-0.0173628266999497,0.0523628891740253,0.1253264535899829,0.0173628266999497
1.943644,-0.0555689322508059,0.1833041172774059,-0.1177216870153436,-0.0555689322508059,0.1833041172774059,0.1177216870153436
1.964179,0.0866403081154115,0.0129310150527299,-0.0347868180655321,0.0866403081154115,0.0129310150527299,0.0347868180655321
1.984461,0.0528377838830581,0.0564604038178658,-0.0285649739070077,0.0528377838830581,0.0564604038178658,0.0285649739070077
2.00418,0.195888095272109,-0.1354923608335396,0.1015695605749193,0.195888095272109,-0.1354923608335396,-0.1015695605749193
2.02386,0.0298906916629212,-0.1930319294498318,0.0375341188314752,0.0298906916629212,-0.1930319294498318,-0.0375341188314752
2.044552,-0.0648613429174404,0.0577433292353712,-0.0406428522751536,-0.0648613429174404,0.0577433292353712,0.0406428522751536
2.064526,-0.2174276551154921,0.0897089578197472,-0.1699272088220311,-0.2174276551154921,0.0897089578197472,0.1699272088220311
2.084638,-0.1772315249647413,0.0707736240410982,-0.1354396504577675,-0.1772315249647413,0.0707736240410982,0.1354396504577675
2.10515,0.0891463624232549,-0.1998812655343727,0.0272116386146112,0.0891463624232549,-0.1998812655343727,-0.0272116386146112
2.12441,0.104040295942856,-0.1448151714560118,0.1004215939684893,0.104040295942856,-0.1448151714560118,-0.1004215939684893
2.144117,0.0292288732076703,-0.0777162405160424,-0.0101512954300808,0.0292288732076703,-0.0777162405160424,0.0101512954300808
2.165205,-0.1519781636277532,0.0865187131786989,-0.1177532108732197,-0.1519781636277532,0.0865187131786989,0.1177532108732197
2.184633,-0.105254196654903,0.0853650760783523,-0.1899455844346711,-0.105254196654903,0.0853650760783523,0.1899455844346711
2.205434,0.0076839990372642,0.0634054411273316,-0.1780475684010998,0.0076839990372642,0.0634054411273316,0.1780475684010998
2.224349,0.0256103320160297,0.055675679487676,-0.1521781911166346,0.0256103320160297,0.055675679487676,0.1521781911166346
2.244632,0.0929585939487056,0.0820862352398232,-0.1155776515889996,0.0929585939487056,0.0820862352398232,0.1155776515889996
2.265494,0.2020582685223927,0.0808744501162946,-0.1280706991452458,0.2020582685223927,0.0808744501162946,0.1280706991452458
2.285127,-0.0349510864147359,0.1526290189934767,-0.1839086833384353,-0.0349510864147359,0.1526290189934767,0.1839086833384353
2.304922,-0.1285713366957487,0.1698471804541378,-0.2326962827263941,-0.1285713366957487,0.1698471804541378,0.2326962827263941
2.324827,-0.0360416918906355,0.0476178687083848,-0.0644603567264017,-0.0360416918906355,0.0476178687083848,0.0644603567264017
2.344905,0.1243366757845492,-0.1256831772036562,0.00746835669052,0.1243366757845492,-0.1256831772036562,-0.00746835669052
2.365861,0.1370546524240437,-0.014243263391894,-0.0913022504999396,0.1370546524240437,-0.014243263391894,0.0913022504999396
2.385159,0.156561834583461,0.2172469724895951,-0.1362140478073055,0.156561834583461,0.2172469724895951,0.1362140478073055
2.405466,0.0481853822266438,0.1485332640526394,-0.1423166579204444,0.0481853822266438,0.1485332640526394,0.1423166579204444
2.425126,-0.0456178437233569,0.0171496540762164,-0.1191208928542497,-0.0456178437233569,0.0171496540762164,0.1191208928542497
2.445461,-0.0708835365549113,-0.002161680310027,-0.0831739517857741,-0.0708835365549113,-0.002161680310027,0.0831739517857741
2.466277,-0.093739297511735,-0.1295031581829704,-0.0183861548672155,-0.093739297511735,-0.1295031581829704,0.0183861548672155
2.486457,-0.0685636716736591,-0.1403845552664747,-0.0697888137898221,-0.0685636716736591,-0.1403845552664747,0.0697888137898221
2.505572,0.0804014766124354,0.2478498595867275,-0.3796825864319224,0.0804014766124354,0.2478498595867275,0.3796825864319224
2.525717,0.1197384791547488,0.3864542476136644,-0.3807901754348126,0.1197384791547488,0.3864542476136644,0.3807901754348126
2.54556,-0.0702624196401472,-0.1171411070789634,-0.1729709729492441,-0.0702624196401472,-0.1171411070789634,0.1729709729492441
2.566577,0.0099780028615085,-0.2359929499343938,-0.1979885305602451,0.0099780028615085,-0.2359929499343938,0.1979885305602451
2.585897,0.5724762941068074,0.5769511527359121,-0.6195680006410935,0.5724762941068074,0.5769511527359121,0.6195680006410935
2.605971,0.2914822689946572,0.719274452684446,-0.7973504068692314,0.2914822689946572,0.719274452684446,0.7973504068692314
2.625848,-0.2799037323851245,0.0635237050772489,-0.4586465019548615,-0.2799037323851245,0.0635237050772489,0.4586465019548615
2.645958,-0.313023873351596,-0.1059792896082089,-0.4974137534509797,-0.313023873351596,-0.1059792896082089,0.4974137534509797
2.667067,-0.1166207647216351,0.2275201591124911,-0.8022171249211283,-0.1166207647216351,0.2275201591124911,0.8022171249211283
2.686536,-0.0446158944691696,0.062512450914215,-0.5803700533461242,-0.0446158944691696,0.062512450914215,0.5803700533461242
2.70665,-0.3027841947196649,-0.1509781274444155,-0.5945552285551052,-0.3027841947196649,-0.1509781274444155,0.5945552285551052
2.726243,-0.1424329014101054,-0.2931671788423553,-0.5082310703904884,-0.1424329014101054,-0.2931671788423553,0.5082310703904884
2.746293,-0.1666162345464948,0.6542009914169031,-1.5384766058541874,-0.1666162345464948,0.6542009914169031,1.5384766058541874
2.767323,-0.6094508013433877,1.2508888355172012,-2.03748887812987,-0.6094508013433877,1.2508888355172012,2.03748887812987
2.786773,0.0969269949913316,-0.577369525541119,-0.6993415622347907,0.0969269949913316,-0.577369525541119,0.6993415622347907
2.806488,-0.4746903025428416,-1.4507677635838627,-0.0229025238893925,-0.4746903025428416,-1.4507677635838627,0.0229025238893925
2.826537,-1.23854203168372,-0.0650902997445702,-1.5289847754383086,-1.23854203168372,-0.0650902997445702,1.5289847754383086
2.84661,-1.1636420604492452,0.8314685228672078,-2.061583277007907,-1.1636420604492452,0.8314685228672078,2.061583277007907
2.867617,-0.0931527151661141,-1.1955809808216225,-0.5371950719421594,-0.0931527151661141,-1.1955809808216225,0.5371950719421594
2.88698,-0.5331634156558728,-1.516870377552366,-0.0347425737374944,-0.5331634156558728,-1.516870377552366,0.0347425737374944
2.90686,-1.351844824324243,-0.451672685408044,-1.4069626091142506,-1.351844824324243,-0.451672685408044,1.4069626091142506
2.927203,-0.8883372603581553,-0.8281371702128876,-0.3992840450123793,-0.8883372603581553,-0.8281371702128876,0.3992840450123793
2.946939,0.3249476310038293,-1.966607692618552,1.567653060020186,0.3249476310038293,-1.966607692618552,-1.567653060020186
2.967965,-0.0521110916372194,-1.408091960592331,0.6998093101155458,-0.0521110916372194,-1.408091960592331,-0.6998093101155458
2.987325,-0.8268079002395669,-0.4964179981353336,-0.6144411551930702,-0.8268079002395669,-0.4964179981353336,0.6144411551930702
3.007331,-1.1317180187420184,-0.7360709096840465,-0.5903406677674639,-1.1317180187420184,-0.7360709096840465,0.5903406677674639
3.027107,0.3308740866403451,-0.9689282308101884,1.7154500928430991,0.3308740866403451,-0.9689282308101884,-1.7154500928430991
3.047338,1.006661655629355,-1.0773719209389825,1.9272950905660815,1.006661655629355,-1.0773719209389825,-1.9272950905660815
3.067144,-0.0737368689264729,-0.4613237593993333,0.6487209847703923,-0.0737368689264729,-0.4613237593993333,-0.6487209847703923
3.087653,-0.9365934542355868,-0.3205056872563753,0.1402010977326568,-0.9365934542355868,-0.3205056872563753,-0.1402010977326568
3.107316,-0.138080593530698,-0.3994034971527282,0.5331626442010258,-0.138080593530698,-0.3994034971527282,-0.5331626442010258
3.127532,0.618909917451764,-0.3810398877933713,1.265125856421422,0.618909917451764,-0.3810398877933713,-1.265125856421422
3.147868,0.0498269746523601,-0.4783580832781229,0.5037559567555583,0.0498269746523601,-0.4783580832781229,-0.5037559567555583
3.168677,-0.2446348390203799,-0.2443008130473005,-0.1783258647733561,-0.2446348390203799,-0.2443008130473005,0.1783258647733561
3.187841,0.252006955054215,-0.4019344533508791,0.230876002152863,0.252006955054215,-0.4019344533508791,-0.230876002152863
3.207945,0.4463157845096753,-0.3413136982519203,1.184792538768745,0.4463157845096753,-0.3413136982519203,-1.184792538768745
3.227707,0.2400312180368254,-0.4033112439595943,0.9873428753151644,0.2400312180368254,-0.4033112439595943,-0.9873428753151644
3.247898,-0.0730097605172357,-0.4136889474117597,0.2472842419502914,-0.0730097605172357,-0.4136889474117597,-0.2472842419502914
3.268939,-0.2550501029754646,-0.4650513347531136,0.102490952687452,-0.2550501029754646,-0.4650513347531136,-0.102490952687452
3.288356,0.0559421902714784,-0.3933935000856683,0.2182291386352375,0.0559421902714784,-0.3933935000856683,-0.2182291386352375
3.308004,0.4148023286310405,-0.2701075612395321,0.4686049257201148,0.4148023286310405,-0.2701075612395321,-0.4686049257201148
3.328079,0.2163979620553865,-0.2389427837403847,0.0647871498212282,0.2163979620553865,-0.2389427837403847,-0.0647871498212282
3.347953,0.0015917430869531,-0.2165443232877903,-0.3399472980868481,0.0015917430869531,-0.2165443232877903,0.3399472980868481
3.369366,-0.0792710571931582,-0.2921488096778944,-0.0722477205266347,-0.0792710571931582,-0.2921488096778944,0.0722477205266347
3.388375,0.1102244550700238,-0.3378070223301714,0.4671404745425853,0.1102244550700238,-0.3378070223301714,-0.4671404745425853
3.408556,0.2629758728708327,-0.3372236186358899,0.6475369114068812,0.2629758728708327,-0.3372236186358899,-0.6475369114068812
3.428181,0.0593570076319766,-0.3231503412626706,0.1666036741517711,0.0593570076319766,-0.3231503412626706,-0.1666036741517711
3.448519,-0.0395456008470735,-0.2587325653448956,-0.2623747376781029,-0.0395456008470735,-0.2587325653448956,0.2623747376781029
3.468295,-0.017703544933545,-0.1958303270749489,-0.2569364470578215,-0.017703544933545,-0.1958303270749489,0.2569364470578215
3.488567,0.2953146215234617,-0.0754801118555467,0.1263604306258905,0.2953146215234617,-0.0754801118555467,-0.1263604306258905
3.508526,0.0430907957876127,-0.1643889074829866,0.1785926050418993,0.0430907957876127,-0.1643889074829866,-0.1785926050418993
3.528673,-0.1165407366152476,-0.2518681718824163,-0.0914505695737357,-0.1165407366152476,-0.2518681718824163,0.0914505695737357
3.548614,0.0576528789758929,-0.2015534414370419,-0.1572082499483578,0.0576528789758929,-0.2015534414370419,0.1572082499483578
3.568882,-0.0266223326435842,-0.1987120663820921,0.0622995857718713,-0.0266223326435842,-0.1987120663820921,-0.0622995857718713
3.589136,0.0212138398230133,-0.1803428147574412,0.1016318989077174,0.0212138398230133,-0.1803428147574412,-0.1016318989077174
3.60905,0.0414474865566425,-0.1791889535901702,-0.0503396856408144,0.0414474865566425,-0.1791889535901702,0.0503396856408144
3.628827,-0.0995059757602273,-0.1813941160289584,-0.387470910169025,-0.0995059757602273,-0.1813941160289584,0.387470910169025
3.649163,-0.0693402759631028,-0.1588445550173851,-0.2578357229526293,-0.0693402759631028,-0.1588445550173851,0.2578357229526293
3.66884,-0.0891285575088461,-0.1758439738542725,-0.0010913424287988,-0.0891285575088461,-0.1758439738542725,0.0010913424287988
3.689356,-0.0251330352420827,-0.1880421291173017,-0.1063240859429583,-0.0251330352420827,-0.1880421291173017,0.1063240859429583
3.709156,0.02638402245531,-0.063289980645164,-0.1835323204195393,0.02638402245531,-0.063289980645164,0.1835323204195393
3.729332,0.0569520033976355,-0.0892072282052936,-0.0942578445258952,0.0569520033976355,-0.0892072282052936,0.0942578445258952
3.749289,-0.0053668425387809,-0.1644703812038631,0.1301289956156743,-0.0053668425387809,-0.1644703812038631,-0.1301289956156743
3.769361,-0.0879994710771331,-0.1614342656023732,0.119851512348676,-0.0879994710771331,-0.1614342656023732,-0.119851512348676
3.78949,0.0745209072228996,-0.0627503000902141,-0.0016132485801332,0.0745209072228996,-0.0627503000902141,0.0016132485801332
3.809853,0.0480680634094167,-0.093313480259156,-0.1904556173966618,0.0480680634094167,-0.093313480259156,0.1904556173966618
3.829731,-0.1148075652239392,-0.1478670639633182,-0.2459818638344497,-0.1148075652239392,-0.1478670639633182,0.2459818638344497
3.849662,-0.0808077126912264,-0.1371376720158067,-0.0008796399779118,-0.0808077126912264,-0.1371376720158067,0.0008796399779118
3.869644,0.2206468289357155,-0.0427684043324518,0.1722585342432356,0.2206468289357155,-0.0427684043324518,-0.1722585342432356
3.889785,0.1650533441144416,-0.005997238312407,0.0369853705234461,0.1650533441144416,-0.005997238312407,-0.0369853705234461
3.909749,-0.0124833021673341,-0.0934531225481965,-0.076098422952068,-0.0124833021673341,-0.0934531225481965,0.076098422952068
3.929879,-0.1070249135242733,-0.1368751796660417,-0.0714364288560407,-0.1070249135242733,-0.1368751796660417,0.0714364288560407
3.949891,0.0740580925470204,-0.0577390491922596,-0.1277735685836099,0.0740580925470204,-0.0577390491922596,0.1277735685836099
3.970106,0.1321695771655798,-0.0873796955118717,-0.0962449686330213,0.1321695771655798,-0.0873796955118717,0.0962449686330213
3.990234,0.0568705147954819,-0.1465884929848981,0.0995496430595093,0.0568705147954819,-0.1465884929848981,-0.0995496430595093
4.010059,0.067448413867163,-0.172930198242417,-0.0077347481982652,0.067448413867163,-0.172930198242417,0.0077347481982652
4.030466,-0.0895772687295387,-0.1313446821470509,-0.3512682424908604,-0.0895772687295387,-0.1313446821470509,0.3512682424908604
4.050009,-0.0528358630826769,-0.0178451958138794,-0.3700713036541323,-0.0528358630826769,-0.0178451958138794,0.3700713036541323
4.070205,0.2380283165653406,0.0465410969458368,-0.1203246208919264,0.2380283165653406,0.0465410969458368,0.1203246208919264
4.090497,0.1585283969924911,-0.0375201721136758,0.0653606048395012,0.1585283969924911,-0.0375201721136758,-0.0653606048395012
4.110405,-0.1600642357252817,-0.157936520195665,0.0298134941287795,-0.1600642357252817,-0.157936520195665,-0.0298134941287795
4.130463,-0.1692013636881141,-0.2234303448436985,-0.1840990962056157,-0.1692013636881141,-0.2234303448436985,0.1840990962056157
4.150508,0.0667155247964821,-0.0664194844582666,-0.3229512312084992,0.0667155247964821,-0.0664194844582666,0.3229512312084992
4.170591,0.2462431728899161,0.0992405904369329,-0.1015023079497741,0.2462431728899161,0.0992405904369329,0.1015023079497741
4.190542,0.0485553327815267,-0.021046313425907,0.055704570228686,0.0485553327815267,-0.021046313425907,-0.055704570228686
4.210842,-0.2349041577268963,-0.0787905879469021,-0.0434783450233968,-0.2349041577268963,-0.0787905879469021,0.0434783450233968
4.230451,-0.086230660050258,-0.0661524100529438,-0.1681165760189173,-0.086230660050258,-0.0661524100529438,0.1681165760189173
4.251206,0.039571342763419,-0.0464687947900353,0.0275263349990666,0.039571342763419,-0.0464687947900353,-0.0275263349990666
4.270719,-0.016571541925309,-0.1137734139359132,0.1258622351319367,-0.016571541925309,-0.1137734139359132,-0.1258622351319367
4.290946,-0.1649165656697718,-0.1490632720756164,-0.1625903019287662,-0.1649165656697718,-0.1490632720756164,0.1625903019287662
4.310805,-0.0309621437820054,-0.0598887842555982,-0.1001128585517783,-0.0309621437820054,-0.0598887842555982,0.1001128585517783
4.330991,-0.0276253264559054,-0.121817537167365,-0.0058878887250468,-0.0276253264559054,-0.121817537167365,0.0058878887250468
4.35104,-0.1064871749097911,-0.0873870113425156,-0.2731547331738095,-0.1064871749097911,-0.0873870113425156,0.2731547331738095
4.371122,0.0340618790579391,0.0090360916997146,-0.2518208421423971,0.0340618790579391,0.0090360916997146,0.2518208421423971
4.391215,0.1490292114072265,-0.0126662702239828,-0.0189569310055528,0.1490292114072265,-0.0126662702239828,0.0189569310055528
4.411133,-0.0115811831842997,-0.0654106370839748,0.0611135203276109,-0.0115811831842997,-0.0654106370839748,-0.0611135203276109
4.431154,-0.184968400903418,-0.1512018668295996,-0.1096908265091443,-0.184968400903418,-0.1512018668295996,0.1096908265091443
4.451549,0.0645303969190644,-0.0482060879000248,-0.328368846340501,0.0645303969190644,-0.0482060879000248,0.328368846340501
4.471648,0.0537804537258062,-0.0037595879682942,-0.1633233663918467,0.0537804537258062,-0.0037595879682942,0.1633233663918467
4.491443,0.207350469381465,0.0196900318445297,0.194348601890427,0.207350469381465,0.0196900318445297,-0.194348601890427
4.511422,0.1044596939176808,-0.0499442841500258,0.1633907119956834,0.1044596939176808,-0.0499442841500258,-0.1633907119956834
