time_seconds,world_acc_x,world_acc_y,world_acc_z,linear_acc_x,linear_acc_y,linear_acc_z
1.282155,-0.011284396352558667,-0.06498086583676796,9.843780421291003,-0.011284396352558667,-0.06498086583676796,0.0371304212910033
1.301881,0.052104736928673644,-0.17293004298249948,9.904900969559295,0.052104736928673644,-0.17293004298249948,0.09825096955929524
1.32203,-0.04200947017004008,0.012938409972347895,9.75051629447679,-0.04200947017004008,0.012938409972347895,-0.05613370552320873
1.341766,0.05223447057661035,0.15065536863921838,9.713910777364273,0.05223447057661035,0.15065536863921838,-0.09273922263572665
1.362681,0.0369157358697651,0.011989562179932748,9.822879339124343,0.0369157358697651,0.011989562179932748,0.016229339124343767
1.38255,-0.05723745211603186,-0.022174727686709285,9.731404686999783,-0.05723745211603186,-0.022174727686709285,-0.07524531300021664
1.402315,-0.09390098158287757,-0.0067223764609385265,9.724433327128192,-0.09390098158287757,-0.0067223764609385265,-0.082216672871807
1.422201,-0.15458354154950124,-0.03217640007301791,9.7667409877532,-0.15458354154950124,-0.03217640007301791,-0.03990901224679888
1.442222,0.12864841431334562,0.007955997303330171,9.675606190203151,0.12864841431334562,0.007955997303330171,-0.13104380979684827
1.462659,-0.006832577606711653,0.07968724287871994,9.620982973188166,-0.006832577606711653,0.07968724287871994,-0.18566702681183322
1.482903,-0.012543835929670339,0.006196607026407653,9.64018397502011,-0.012543835929670339,0.006196607026407653,-0.16646602497988994
1.50249,-0.03777946853919645,-0.03221638612293902,9.727034810132432,-0.03777946853919645,-0.03221638612293902,-0.07961518986756744
1.522395,-0.05327132488049882,-0.12115544969001717,9.791917307130502,-0.05327132488049882,-0.12115544969001717,-0.0147326928694973
1.542577,0.005245181365852854,-0.017822912642456428,9.773438607338893,0.005245181365852854,-0.017822912642456428,-0.03321139266110684
1.562633,0.14247305744616812,0.013259019895969332,9.757728089647422,0.14247305744616812,0.013259019895969332,-0.048921910352577314
1.58268,-0.012858826043880549,0.06291442752943038,9.725864591818478,-0.012858826043880549,0.06291442752943038,-0.08078540818152113
1.603135,0.05016378400724173,-0.03394359112704386,9.745066039565689,0.05016378400724173,-0.03394359112704386,-0.06158396043431047
1.622812,0.04352770932134718,-0.07068376508773447,9.786641659459452,0.04352770932134718,-0.07068376508773447,-0.020008340540547565
1.642685,0.1793089794935086,-0.09032036122315062,9.861536886338891,0.1793089794935086,-0.09032036122315062,0.05488688633889183
1.662978,-0.012896868454818945,-0.017294860556283286,9.779721826323458,-0.012896868454818945,-0.017294860556283286,-0.026928173676541434
1.683201,-0.16750532697394324,0.2051052698601964,9.630000938272898,-0.16750532697394324,0.2051052698601964,-0.17664906172710104
1.703184,-0.06870945024549517,0.0758507999881635,9.65319985501021,-0.06870945024549517,0.0758507999881635,-0.15345014498979026
1.723076,0.06405207968969416,-0.029508042621081376,9.736092144213412,0.06405207968969416,-0.029508042621081376,-0.07055785578658735
1.742976,0.03682325873315623,-0.014426204304118648,9.746955024754941,0.03682325873315623,-0.014426204304118648,-0.0596949752450584
1.763745,-0.00032016229145754243,0.03669400834894721,9.71448383310042,-0.00032016229145754243,0.03669400834894721,-0.09216616689957924
1.783477,0.003291111354128398,0.03087994600444748,9.662428465105956,0.003291111354128398,0.03087994600444748,-0.14422153489404366
1.803384,-0.05834065772104306,-0.0034385711923272167,9.66831986145229,-0.05834065772104306,-0.0034385711923272167,-0.13833013854771004
1.823738,-0.07400945519783467,0.09669802175648544,9.663925756076344,-0.07400945519783467,0.09669802175648544,-0.1427242439236558
1.843576,-0.01819361611284643,-0.013170770665245125,9.704101992043872,-0.01819361611284643,-0.013170770665245125,-0.10254800795612695
1.86401,-0.048043632728293144,-0.08398597619404831,9.669700640741677,-0.048043632728293144,-0.08398597619404831,-0.1369493592583222
1.883923,0.033607916934295226,-0.11150280535906938,9.738310557909799,0.033607916934295226,-0.11150280535906938,-0.06833944209020082
1.903773,0.03829779336640988,-0.041347890462241285,9.82956211239217,0.03829779336640988,-0.041347890462241285,0.02291211239217006
1.923819,0.05236288917402539,0.12532645358998298,9.78928717330005,0.05236288917402539,0.12532645358998298,-0.017362826699949707
1.943644,-0.05556893225080591,0.18330411727740595,9.688928312984656,-0.05556893225080591,0.18330411727740595,-0.11772168701534369
1.964179,0.08664030811541154,0.012931015052729986,9.771863181934467,0.08664030811541154,0.012931015052729986,-0.03478681806553219
1.984461,0.0528377838830581,0.056460403817865865,9.778085026092992,0.0528377838830581,0.056460403817865865,-0.02856497390700774
2.00418,0.19588809527210907,-0.13549236083353963,9.908219560574919,0.19588809527210907,-0.13549236083353963,0.10156956057491939
2.02386,0.029890691662921253,-0.19303192944983183,9.844184118831475,0.029890691662921253,-0.19303192944983183,0.03753411883147528
2.044552,-0.06486134291744045,0.057743329235371205,9.766007147724846,-0.06486134291744045,0.057743329235371205,-0.04064285227515363
2.064526,-0.2174276551154921,0.08970895781974728,9.636722791177968,-0.2174276551154921,0.08970895781974728,-0.16992720882203116
2.084638,-0.17723152496474137,0.07077362404109827,9.671210349542232,-0.17723152496474137,0.07077362404109827,-0.1354396504577675
2.10515,0.08914636242325494,-0.1998812655343727,9.83386163861461,0.08914636242325494,-0.1998812655343727,0.02721163861461129
2.12441,0.10404029594285606,-0.1448151714560118,9.907071593968489,0.10404029594285606,-0.1448151714560118,0.10042159396848938
2.144117,0.029228873207670307,-0.07771624051604248,9.796498704569919,0.029228873207670307,-0.07771624051604248,-0.010151295430080864
2.165205,-0.1519781636277532,0.08651871317869896,9.68889678912678,-0.1519781636277532,0.08651871317869896,-0.11775321087321977
2.184633,-0.10525419665490307,0.08536507607835238,9.616704415565328,-0.10525419665490307,0.08536507607835238,-0.18994558443467113
2.205434,0.007683999037264226,0.06340544112733168,9.6286024315989,0.007683999037264226,0.06340544112733168,-0.1780475684010998
2.224349,0.02561033201602977,0.05567567948767605,9.654471808883365,0.02561033201602977,0.05567567948767605,-0.15217819111663466
2.244632,0.09295859394870566,0.0820862352398232,9.691072348411,0.09295859394870566,0.0820862352398232,-0.11557765158899969
2.265494,0.20205826852239275,0.08087445011629467,9.678579300854754,0.20205826852239275,0.08087445011629467,-0.12807069914524583
2.285127,-0.034951086414735946,0.15262901899347678,9.622741316661564,-0.034951086414735946,0.15262901899347678,-0.18390868333843535
2.304922,-0.1285713366957487,0.16984718045413788,9.573953717273605,-0.1285713366957487,0.16984718045413788,-0.2326962827263941
2.324827,-0.036041691890635566,0.0476178687083848,9.742189643273598,-0.036041691890635566,0.0476178687083848,-0.06446035672640171
2.344905,0.12433667578454922,-0.12568317720365627,9.81411835669052,0.12433667578454922,-0.12568317720365627,0.007468356690520039
2.365861,0.1370546524240437,-0.014243263391894037,9.71534774950006,0.1370546524240437,-0.014243263391894037,-0.09130225049993967
2.385159,0.15656183458346107,0.2172469724895951,9.670435952192694,0.15656183458346107,0.2172469724895951,-0.1362140478073055
2.405466,0.048185382226643814,0.14853326405263947,9.664333342079555,0.048185382226643814,0.14853326405263947,-0.14231665792044446
2.425126,-0.04561784372335698,0.017149654076216447,9.68752910714575,-0.04561784372335698,0.017149654076216447,-0.11912089285424976
2.445461,-0.07088353655491134,-0.0021616803100270453,9.723476048214225,-0.07088353655491134,-0.0021616803100270453,-0.08317395178577414
2.466277,-0.09373929751173507,-0.12950315818297048,9.788263845132784,-0.09373929751173507,-0.12950315818297048,-0.01838615486721551
2.486457,-0.06856367167365911,-0.14038455526647473,9.736861186210177,-0.06856367167365911,-0.14038455526647473,-0.06978881378982216
2.505572,0.08040147661243542,0.24784985958672753,9.426967413568077,0.08040147661243542,0.24784985958672753,-0.37968258643192243
2.525717,0.11973847915474888,0.3864542476136644,9.425859824565187,0.11973847915474888,0.3864542476136644,-0.38079017543481264
2.54556,-0.0702624196401472,-0.1171411070789634,9.633679027050755,-0.0702624196401472,-0.1171411070789634,-0.17297097294924413
2.566577,0.009978002861508522,-0.23599294993439385,9.608661469439754,0.009978002861508522,-0.23599294993439385,-0.19798853056024512
2.585897,0.5724762941068074,0.5769511527359121,9.187081999358906,0.5724762941068074,0.5769511527359121,-0.6195680006410935
2.605971,0.2914822689946572,0.719274452684446,9.009299593130768,0.2914822689946572,0.719274452684446,-0.7973504068692314
2.625848,-0.27990373238512456,0.06352370507724896,9.348003498045138,-0.27990373238512456,0.06352370507724896,-0.45864650195486156
2.645958,-0.31302387335159604,-0.10597928960820895,9.30923624654902,-0.31302387335159604,-0.10597928960820895,-0.4974137534509797
2.667067,-0.11662076472163514,0.2275201591124911,9.004432875078871,-0.11662076472163514,0.2275201591124911,-0.8022171249211283
2.686536,-0.0446158944691696,0.06251245091421506,9.226279946653875,-0.0446158944691696,0.06251245091421506,-0.5803700533461242
2.70665,-0.30278419471966495,-0.15097812744441558,9.212094771444894,-0.30278419471966495,-0.15097812744441558,-0.5945552285551052
2.726243,-0.14243290141010542,-0.2931671788423553,9.298418929609511,-0.14243290141010542,-0.2931671788423553,-0.5082310703904884
2.746293,-0.16661623454649488,0.6542009914169031,8.268173394145812,-0.16661623454649488,0.6542009914169031,-1.5384766058541874
2.767323,-0.6094508013433877,1.2508888355172012,7.7691611218701295,-0.6094508013433877,1.2508888355172012,-2.03748887812987
2.786773,0.09692699499133169,-0.577369525541119,9.107308437765209,0.09692699499133169,-0.577369525541119,-0.6993415622347907
2.806488,-0.47469030254284167,-1.4507677635838627,9.783747476110607,-0.47469030254284167,-1.4507677635838627,-0.022902523889392512
2.826537,-1.23854203168372,-0.06509029974457023,8.27766522456169,-1.23854203168372,-0.06509029974457023,-1.5289847754383086
2.84661,-1.1636420604492452,0.8314685228672078,7.745066722992092,-1.1636420604492452,0.8314685228672078,-2.061583277007907
2.867617,-0.09315271516611415,-1.1955809808216225,9.26945492805784,-0.09315271516611415,-1.1955809808216225,-0.5371950719421594
2.88698,-0.5331634156558728,-1.516870377552366,9.771907426262505,-0.5331634156558728,-1.516870377552366,-0.03474257373749445
2.90686,-1.351844824324243,-0.45167268540804406,8.399687390885749,-1.351844824324243,-0.45167268540804406,-1.4069626091142506
2.927203,-0.8883372603581553,-0.8281371702128876,9.40736595498762,-0.8883372603581553,-0.8281371702128876,-0.39928404501237935
2.946939,0.3249476310038293,-1.966607692618552,11.374303060020186,0.3249476310038293,-1.966607692618552,1.5676530600201861
2.967965,-0.05211109163721943,-1.408091960592331,10.506459310115545,-0.05211109163721943,-1.408091960592331,0.6998093101155458
2.987325,-0.8268079002395669,-0.49641799813533366,9.19220884480693,-0.8268079002395669,-0.49641799813533366,-0.6144411551930702
3.007331,-1.1317180187420184,-0.7360709096840465,9.216309332232536,-1.1317180187420184,-0.7360709096840465,-0.5903406677674639
3.027107,0.3308740866403451,-0.9689282308101883,11.522100092843099,0.3308740866403451,-0.9689282308101883,1.7154500928430991
3.047338,1.006661655629355,-1.0773719209389823,11.733945090566081,1.006661655629355,-1.0773719209389823,1.9272950905660817
3.067144,-0.07373686892647296,-0.4613237593993333,10.455370984770392,-0.07373686892647296,-0.4613237593993333,0.6487209847703923
3.087653,-0.9365934542355869,-0.3205056872563753,9.946851097732656,-0.9365934542355869,-0.3205056872563753,0.14020109773265688
3.107316,-0.13808059353069804,-0.3994034971527282,10.339812644201025,-0.13808059353069804,-0.3994034971527282,0.5331626442010258
3.127532,0.618909917451764,-0.3810398877933713,11.071775856421421,0.618909917451764,-0.3810398877933713,1.265125856421422
3.147868,0.049826974652360176,-0.47835808327812296,10.310405956755558,0.049826974652360176,-0.47835808327812296,0.5037559567555583
3.168677,-0.24463483902037994,-0.2443008130473005,9.628324135226643,-0.24463483902037994,-0.2443008130473005,-0.1783258647733561
3.187841,0.252006955054215,-0.4019344533508791,10.037526002152863,0.252006955054215,-0.4019344533508791,0.23087600215286308
3.207945,0.44631578450967535,-0.3413136982519203,10.991442538768744,0.44631578450967535,-0.3413136982519203,1.184792538768745
3.227707,0.2400312180368254,-0.40331124395959433,10.793992875315164,0.2400312180368254,-0.40331124395959433,0.9873428753151643
3.247898,-0.07300976051723579,-0.4136889474117597,10.05393424195029,-0.07300976051723579,-0.4136889474117597,0.24728424195029142
3.268939,-0.25505010297546465,-0.4650513347531136,9.909140952687451,-0.25505010297546465,-0.4650513347531136,0.10249095268745201
3.288356,0.05594219027147845,-0.3933935000856683,10.024879138635237,0.05594219027147845,-0.3933935000856683,0.21822913863523752
3.308004,0.4148023286310405,-0.2701075612395321,10.275254925720114,0.4148023286310405,-0.2701075612395321,0.4686049257201148
3.328079,0.21639796205538658,-0.23894278374038475,9.871437149821228,0.21639796205538658,-0.23894278374038475,0.06478714982122824
3.347953,0.001591743086953172,-0.21654432328779036,9.466702701913151,0.001591743086953172,-0.21654432328779036,-0.3399472980868481
3.369366,-0.0792710571931582,-0.29214880967789447,9.734402279473365,-0.0792710571931582,-0.29214880967789447,-0.07224772052663475
3.388375,0.11022445507002387,-0.33780702233017146,10.273790474542585,0.11022445507002387,-0.33780702233017146,0.46714047454258534
3.408556,0.2629758728708327,-0.3372236186358899,10.45418691140688,0.2629758728708327,-0.3372236186358899,0.6475369114068812
3.428181,0.05935700763197667,-0.32315034126267067,9.97325367415177,0.05935700763197667,-0.32315034126267067,0.16660367415177113
3.448519,-0.03954560084707359,-0.2587325653448956,9.544275262321896,-0.03954560084707359,-0.2587325653448956,-0.26237473767810293
3.468295,-0.017703544933545024,-0.1958303270749489,9.549713552942178,-0.017703544933545024,-0.1958303270749489,-0.2569364470578215
3.488567,0.2953146215234617,-0.07548011185554677,9.93301043062589,0.2953146215234617,-0.07548011185554677,0.12636043062589053
3.508526,0.04309079578761278,-0.1643889074829866,9.985242605041899,0.04309079578761278,-0.1643889074829866,0.17859260504189933
3.528673,-0.11654073661524762,-0.2518681718824163,9.715199430426264,-0.11654073661524762,-0.2518681718824163,-0.09145056957373576
3.548614,0.057652878975892996,-0.2015534414370419,9.649441750051642,0.057652878975892996,-0.2015534414370419,-0.1572082499483578
3.568882,-0.026622332643584216,-0.19871206638209216,9.86894958577187,-0.026622332643584216,-0.19871206638209216,0.062299585771871335
3.589136,0.021213839823013392,-0.18034281475744127,9.908281898907717,0.021213839823013392,-0.18034281475744127,0.1016318989077174
3.60905,0.04144748655664254,-0.1791889535901702,9.756310314359185,0.04144748655664254,-0.1791889535901702,-0.05033968564081448
3.628827,-0.09950597576022731,-0.18139411602895844,9.419179089830974,-0.09950597576022731,-0.18139411602895844,-0.387470910169025
3.649163,-0.06934027596310284,-0.1588445550173851,9.54881427704737,-0.06934027596310284,-0.1588445550173851,-0.25783572295262935
3.66884,-0.08912855750884614,-0.17584397385427253,9.8055586575712,-0.08912855750884614,-0.17584397385427253,-0.001091342428798825
3.689356,-0.02513303524208273,-0.18804212911730173,9.700325914057041,-0.02513303524208273,-0.18804212911730173,-0.10632408594295839
3.709156,0.026384022455310092,-0.06328998064516408,9.62311767958046,0.026384022455310092,-0.06328998064516408,-0.18353232041953937
3.729332,0.0569520033976355,-0.08920722820529363,9.712392155474104,0.0569520033976355,-0.08920722820529363,-0.09425784452589525
3.749289,-0.005366842538780959,-0.16447038120386312,9.936778995615674,-0.005366842538780959,-0.16447038120386312,0.13012899561567437
3.769361,-0.08799947107713312,-0.1614342656023732,9.926501512348676,-0.08799947107713312,-0.1614342656023732,0.11985151234867608
3.78949,0.07452090722289961,-0.06275030009021411,9.805036751419866,0.07452090722289961,-0.06275030009021411,-0.0016132485801332308
3.809853,0.04806806340941674,-0.09331348025915602,9.616194382603338,0.04806806340941674,-0.09331348025915602,-0.19045561739666184
3.829731,-0.11480756522393923,-0.14786706396331825,9.56066813616555,-0.11480756522393923,-0.14786706396331825,-0.24598186383444975
3.849662,-0.08080771269122641,-0.13713767201580676,9.805770360022088,-0.08080771269122641,-0.13713767201580676,-0.0008796399779118502
3.869644,0.22064682893571558,-0.04276840433245187,9.978908534243235,0.22064682893571558,-0.04276840433245187,0.17225853424323567
3.889785,0.1650533441144416,-0.005997238312407052,9.843635370523446,0.1650533441144416,-0.005997238312407052,0.03698537052344619
3.909749,-0.01248330216733416,-0.09345312254819652,9.730551577047931,-0.01248330216733416,-0.09345312254819652,-0.07609842295206803
3.929879,-0.10702491352427332,-0.13687517966604174,9.735213571143959,-0.10702491352427332,-0.13687517966604174,-0.07143642885604073
3.949891,0.07405809254702043,-0.057739049192259695,9.67887643141639,0.07405809254702043,-0.057739049192259695,-0.1277735685836099
3.970106,0.1321695771655798,-0.08737969551187172,9.710405031366978,0.1321695771655798,-0.08737969551187172,-0.09624496863302134
3.990234,0.05687051479548191,-0.14658849298489815,9.906199643059509,0.05687051479548191,-0.14658849298489815,0.09954964305950931
4.010059,0.06744841386716305,-0.17293019824241707,9.798915251801734,0.06744841386716305,-0.17293019824241707,-0.007734748198265251
4.030466,-0.08957726872953879,-0.1313446821470509,9.455381757509139,-0.08957726872953879,-0.1313446821470509,-0.3512682424908604
4.050009,-0.0528358630826769,-0.01784519581387944,9.436578696345867,-0.0528358630826769,-0.01784519581387944,-0.3700713036541323
4.070205,0.23802831656534063,0.04654109694583683,9.686325379108073,0.23802831656534063,0.04654109694583683,-0.12032462089192641
4.090497,0.15852839699249113,-0.03752017211367588,9.8720106048395,0.15852839699249113,-0.03752017211367588,0.06536060483950124
4.110405,-0.1600642357252817,-0.15793652019566506,9.836463494128779,-0.1600642357252817,-0.15793652019566506,0.02981349412877954
4.130463,-0.1692013636881141,-0.2234303448436985,9.622550903794384,-0.1692013636881141,-0.2234303448436985,-0.1840990962056157
4.150508,0.0667155247964821,-0.06641948445826668,9.4836987687915,0.0667155247964821,-0.06641948445826668,-0.3229512312084992
4.170591,0.24624317288991615,0.09924059043693294,9.705147692050225,0.24624317288991615,0.09924059043693294,-0.1015023079497741
4.190542,0.048555332781526725,-0.021046313425907084,9.862354570228685,0.048555332781526725,-0.021046313425907084,0.05570457022868602
4.210842,-0.2349041577268963,-0.07879058794690214,9.763171654976603,-0.2349041577268963,-0.07879058794690214,-0.04347834502339687
4.230451,-0.08623066005025806,-0.06615241005294387,9.638533423981082,-0.08623066005025806,-0.06615241005294387,-0.16811657601891739
4.251206,0.03957134276341907,-0.046468794790035337,9.834176334999066,0.03957134276341907,-0.046468794790035337,0.02752633499906665
4.270719,-0.016571541925309075,-0.11377341393591328,9.932512235131936,-0.016571541925309075,-0.11377341393591328,0.12586223513193673
4.290946,-0.16491656566977184,-0.14906327207561643,9.644059698071233,-0.16491656566977184,-0.14906327207561643,-0.16259030192876622
4.310805,-0.03096214378200542,-0.059888784255598224,9.706537141448221,-0.03096214378200542,-0.059888784255598224,-0.10011285855177832
4.330991,-0.027625326455905413,-0.12181753716736506,9.800762111274953,-0.027625326455905413,-0.12181753716736506,-0.005887888725046864
4.35104,-0.1064871749097911,-0.08738701134251568,9.53349526682619,-0.1064871749097911,-0.08738701134251568,-0.27315473317380956
4.371122,0.034061879057939184,0.009036091699714694,9.554829157857602,0.034061879057939184,0.009036091699714694,-0.2518208421423971
4.391215,0.14902921140722655,-0.01266627022398284,9.787693068994447,0.14902921140722655,-0.01266627022398284,-0.018956931005552846
4.411133,-0.011581183184299706,-0.06541063708397482,9.86776352032761,-0.011581183184299706,-0.06541063708397482,0.06111352032761097
4.431154,-0.18496840090341804,-0.1512018668295996,9.696959173490855,-0.18496840090341804,-0.1512018668295996,-0.1096908265091443
4.451549,0.06453039691906444,-0.04820608790002488,9.478281153659498,0.06453039691906444,-0.04820608790002488,-0.328368846340501
4.471648,0.053780453725806254,-0.003759587968294228,9.643326633608153,0.053780453725806254,-0.003759587968294228,-0.16332336639184675
4.491443,0.20735046938146504,0.01969003184452978,10.000998601890426,0.20735046938146504,0.01969003184452978,0.19434860189042702
4.511422,0.10445969391768081,-0.04994428415002583,9.970040711995683,0.10445969391768081,-0.04994428415002583,0.16339071199568345
4.531599,-0.15293978869000247,-0.12372802870644745,9.744194320990417,-0.15293978869000247,-0.12372802870644745,-0.06245567900958271
4.551494,-0.03682988870620986,-0.06557550832952386,9.607162319510127,-0.03682988870620986,-0.06557550832952386,-0.19948768048987198
