time_seconds,forward_acceleration,right_acceleration,down_acceleration,acceleration_magnitude,stationary,forward_velocity,right_velocity,down_velocity
0.319242,0.1545274970721563,0.1710527764668175,0.2006719899510187,0.305625665216935,False,0.017240817769291157,0.006654226047352746,0.009457120958895802
0.339171,0.0957170752275215,0.1051784216587795,0.1008471021719064,0.1743398889790112,False,0.019148363361500432,0.00875032681259056,0.011466902858079723
0.35978,0.0715172774539864,-0.0610538179439187,-0.0060213549335284,0.09422603873237571,True,0.0,0.0,0.0
0.379354,0.1099408166882053,-0.2338218389796932,-0.1043781190673183,0.2786654397264691,False,0.0021519815458549345,-0.0045768286761885225,-0.002043097302623692
0.399492,0.0582703663079772,-0.0959912931975629,-0.0405316011565268,0.119384147405416,True,0.0,0.0,0.0
0.419252,0.2297925526728312,0.0413121483960875,0.0608525492494944,0.24127648791201847,False,0.004540700840815144,0.0008163280523066891,0.0012024463731700095
0.439625,0.3186888310078009,0.2302702165441455,-0.0064371163270848,0.39322815273453493,False,0.011033348394937064,0.00550762317396056,0.0010713030022383111
0.459704,0.276018311232649,0.0901126980211667,0.0085457403921918,0.2904813869411055,False,0.016575520066177428,0.007316996037527567,0.0012428929235731303
0.480025,0.0568851218784158,0.000347829357126,0.151967819059724,0.16226600416030745,False,0.017731482627868715,0.0073240642778937244,0.004331030974685779
0.500253,-0.0866725049511878,0.1420658590652585,0.4021948392285086,0.43526488501659477,False,0.015978271197716092,0.010197772475065769,0.01246662818260004
0.52,-0.0926091438405581,0.0358233499901011,0.2357461490749663,0.2558046378216601,False,0.014149518434296585,0.010905176167320297,0.017121907388383414
0.539647,0.181787871079158,-0.1805210403050288,0.1375274860200104,0.29077222266799585,False,0.017721104737388797,0.0073584792884474025,0.019823909906218556
0.560247,0.1463557372467911,-0.1089477491174271,0.0669293980754677,0.19434288818876294,False,0.020736032924672704,0.005114155656628397,0.021202655506573194
0.579919,-0.1048128432541772,0.0903336606275079,0.2771456767376072,0.3097670552007375,False,0.01867415467217654,0.006891199428492725,0.02665466525935538
0.600047,-0.16856400404306,0.1839596782992995,0.228200259188597,0.3381277051540636,False,0.015281298398797822,0.01059393983330103,0.031247880076303466
0.619793,-0.1305581564784314,0.0754988541588016,0.1034481384182939,0.18288528247114108,False,0.01270329704097471,0.01208474020752073,0.033290567017511104
0.640071,-0.1481937068596633,-0.0981251291365342,-0.0279221689049649,0.17991543357151638,False,0.009698225053274471,0.010094958838890097,0.032724361276456226
0.660458,-0.038672698006339,-0.1093891086549992,-0.0988407189108802,0.15241732965199314,False,0.008909804759019237,0.007864843080740624,0.030709295540020106
0.680539,0.016286390068366,-0.0855159241854617,-0.1218147320876994,0.1497232404950901,True,0.0,0.0,0.0
0.700175,-0.0755485429062699,-0.1271249065997445,-0.0578815686864579,0.15880365300225122,False,-0.0014834711885075148,-0.0024962246659925814,-0.0011365624827272866
0.720824,-0.155073085367359,0.0416441089876603,0.0409236647303963,0.16570045248488074,False,-0.004685575328258115,-0.0016363154595063828,-0.00029152972970933225
0.740352,-0.0949149421110761,0.2251729816327344,0.0914516338193269,0.2609120909838195,False,-0.006539074317803208,0.002760862525817652,0.0014943377755144826
0.760819,-0.039058496067107,0.1395433802964069,0.1000700918222783,0.17610208510091827,False,-0.007338484556808687,0.005616896890344213,0.003542472344841054
0.780709,-0.0367513059972675,-0.0039329570710189,0.0053125971143508,0.03734100068191366,True,0.0,0.0,0.0
0.800475,-0.0433068405752801,-0.094780635148031,-0.0057484535228873,0.10436424654823936,True,0.0,0.0,0.0
0.820665,-0.040752843048385,-0.0770268948855278,-0.0229125615333352,0.09010506216773463,True,0.0,0.0,0.0
0.8409,-0.205624859133787,0.02363828186596,0.0128137596305677,0.2073753685933657,False,-0.004160819024572181,0.0004783206335577006,0.00025928642612453747
0.861094,-0.1340855482199388,0.0035448978298396,0.1503084814138358,0.20145505733785624,False,-0.006868542585325631,0.0005499063003334817,0.0032946158997955444
0.880796,-0.0389076434236947,0.113432296220215,0.2005782627877259,0.2336928112833555,False,-0.0076351009760592635,0.0027847494004641575,0.00724640883323932
0.900932,0.0801088828600722,0.1742059278171844,0.1507723678123742,0.24392098166308834,False,-0.006022028510788855,0.0062925599629909705,0.010282361231509276
0.921063,0.2661348434732237,0.2149831673512118,0.2054129334507575,0.399048857138724,False,-0.0006644679768293867,0.010620386104938217,0.014417528994806477
0.941355,0.0448266878438924,0.10962983938971,0.075394533207838,0.14040110136781395,True,0.0,0.0,0.0
0.961227,-0.1603440042493647,-0.0466724538316312,0.1280173627394241,0.21042091818101955,False,-0.0031863560524433756,-0.0009274750025421752,0.002543961032357836
0.981014,-0.1096841193864418,0.0152560269134418,0.1877470754793844,0.21797320191671393,False,-0.005356675722742899,-0.0006256039980059023,0.006258912414868415
1.001414,0.181161914788858,0.2007877963611095,0.1955071705589315,0.33370410887112995,False,-0.0016609726610502013,0.0034704670477607256,0.010247258694270612
1.020894,0.2145619552137619,0.0738608609572799,0.0686658175250904,0.23708069070021712,False,0.002518694226513868,0.004909276619208534,0.01158486881965937
1.041316,-0.1845869783850842,-0.1719486149619553,0.0614586034109976,0.25964560213856996,False,-0.0012509410460663103,0.0013977420044554933,0.012839976418518759
1.06126,-0.3243238723801896,-0.1467892222516964,0.1472290534617926,0.38523946338374376,False,-0.007719256356816872,-0.0015298222441323668,0.015776312660760777
1.081562,-0.2340915234658247,-0.0079650700731711,0.2111525722394045,0.31535328199201956,False,-0.012471782466220004,-0.0016915290967578851,0.020063132182365127
1.101316,-0.155404752895791,0.0211166799516739,0.2142850396945785,0.26554590870825023,False,-0.015541647954923467,-0.001274390200992518,0.02429611885649184
1.121519,-0.1552358326173893,-0.1660698741975092,-0.0017209570701233,0.22733307840617442,False,-0.018677877481292578,-0.004629499869404792,0.02426135036080414
1.141454,-0.1282735705941875,-0.2495369371371445,0.0589752537290593,0.28670694526149193,False,-0.02123501111108771,-0.009604018711233776,0.02543702204389294
1.162623,-0.101615606972633,-0.0013621535058128,0.1329962374674362,0.1673785715767843,False,-0.023386111895091377,-0.009632854138798327,0.028252419394841098
1.181554,-0.0967351502966923,0.0304755181219961,0.1439367209604984,0.17608016966310583,False,-0.02521740502535806,-0.009055922105230818,0.0309772854593443
1.201809,-0.1126496319581176,-0.0286116200676289,0.0208484931302734,0.1180814297381123,True,0.0,0.0,0.0
1.221686,-0.0032456225286723,-0.0796827065841703,-0.0355700556751834,0.08732179942553434,True,0.0,0.0,0.0
1.241835,0.0020255635135885,-0.0177467453032053,0.0185498396006575,0.025751629572020127,True,0.0,0.0,0.0
1.261915,-0.0093698816597367,0.0611043800849207,0.0510764568004944,0.08018942815092707,True,0.0,0.0,0.0
1.282155,-0.0112843963525586,-0.0649808658367679,-0.0371304212910033,0.07568697847836878,True,0.0,0.0,0.0
1.301881,0.0521047369286736,-0.1729300429824994,-0.0982509695592952,0.2056038822485532,False,0.0010278180406550223,-0.0034112180278728058,-0.00193809862552667
1.32203,-0.04200947017004,0.0129384099723478,0.0561337055232087,0.07129650014093497,True,0.0,0.0,0.0
1.341766,0.0522344705766103,0.1506553686392183,0.0927392226357266,0.1844614957960506,False,0.0010308995112999796,0.002973334355463609,0.0018303012979386981
1.362681,0.0369157358697651,0.0119895621799327,-0.0162293391243437,0.042070329265239736,True,0.0,0.0,0.0
1.38255,-0.0572374521160318,-0.0221747276867092,0.0752453130002166,0.09710665065388316,True,0.0,0.0,0.0
1.402315,-0.0939009815828775,-0.0067223764609385,0.082216672871807,0.1249886634284094,True,0.0,0.0,0.0
1.422201,-0.1545835415495012,-0.0321764000730179,0.0399090122467988,0.16286227708760678,False,-0.003074048307253392,-0.0006398598918520362,0.0007936306175398437
1.442222,0.1286484143133456,0.0079559973033301,0.1310438097968482,0.18381020778101892,False,-0.0004983784042859197,-0.00048057286984206553,0.0034172587334825215
1.462659,-0.0068325776067116,0.0796872428787199,0.1856670268118332,0.20216079154848454,False,-0.0006380157928342849,0.0011479953128703362,0.007211735760435964
1.482903,-0.0125438359296703,0.0061966070264076,0.1664660249798899,0.16705293541592,False,-0.0008919532073945323,0.0012734394255129325,0.01058167397012888
1.50249,-0.0377794685391964,-0.032216386122939,0.0796151898675674,0.0938283658366447,True,0.0,0.0,0.0
1.522395,-0.0532713248804988,-0.1211554496900171,0.0147326928694973,0.13316729810017494,True,0.0,0.0,0.0
1.542577,0.0052451813658528,-0.0178229126424564,0.0332113926611068,0.03805475982201885,True,0.0,0.0,0.0
1.562633,0.1424730574461681,0.0132590198959693,0.0489219103525773,0.15122078897825666,False,0.002857439640140326,0.00026592290303355834,0.000981177834031283
1.58268,-0.0128588260438805,0.0629144275294303,0.0807854081815211,0.10319814326642555,True,0.0,0.0,0.0
1.603135,0.0501637840072417,-0.0339435911270438,0.0615839604343104,0.08637798786322726,True,0.0,0.0,0.0
1.622812,0.0435277093213471,-0.0706837650877344,0.0200083405405475,0.0853884641911788,True,0.0,0.0,0.0
1.642685,0.1793089794935086,-0.0903203612231506,-0.0548868863388918,0.20813949185693312,False,0.0035634073494745016,-0.0017949365385876745,-0.0010907670922127982
1.662978,-0.0128968684548189,-0.0172948605562832,0.0269281736765414,0.03450460773804218,True,0.0,0.0,0.0
1.683201,-0.1675053269739432,0.2051052698601964,0.176649061727101,0.31832545813700913,False,-0.0033874602273940334,0.004147843872382727,0.003572373975307142
1.703184,-0.0687094502454951,0.0758507999881635,0.1534501449897902,0.184448582020221,False,-0.004760481171649768,0.005663570408546204,0.0066387682226381325
1.723076,0.0640520796896941,-0.0295080426210813,0.0705578557865873,0.09975873147300604,True,0.0,0.0,0.0
1.742976,0.0368232587331562,-0.0144262043041186,0.0596949752450584,0.07160696770469525,True,0.0,0.0,0.0
1.763745,-0.0003201622914575,0.0366940083489472,0.0921661668995792,0.09920259610295774,True,0.0,0.0,0.0
1.783477,0.0032911113541283,0.0308799460044474,0.1442215348940436,0.1475271283743322,True,0.0,0.0,0.0
1.803384,-0.058340657721043,-0.0034385711923272,0.13833013854771,0.1501688494521991,False,-0.00116138747325281,-6.845163672565797e-05,0.0027537380680692797
1.823738,-0.0740094551978346,0.0966980217564854,0.1427242439236558,0.1876116112448193,False,-0.0026677759243495342,0.0018997398981058441,0.005658747328891368
1.843576,-0.0181936161128464,-0.0131707706652451,0.1025480079561269,0.10497890646671822,True,0.0,0.0,0.0
1.86401,-0.0480436327282931,-0.0839859761940483,0.1369493592583222,0.16768113144973518,False,-0.0009817235911699336,-0.0017161694375491695,0.002798423207084534
1.883923,0.0336079169342952,-0.1115028053590693,0.0683394420902008,0.1350283193585882,True,0.0,0.0,0.0
1.903773,0.0382977933664098,-0.0413478904622412,-0.02291211239217,0.06083858904252423,True,0.0,0.0,0.0
1.923819,0.0523628891740253,0.1253264535899829,0.0173628266999497,0.13693085803830296,True,0.0,0.0,0.0
1.943644,-0.0555689322508059,0.1833041172774059,0.1177216870153436,0.2248259354168957,False,-0.0011016540818722259,0.0036340041250245685,0.002333832445079185
1.964179,0.0866403081154115,0.0129310150527299,0.0347868180655321,0.09425432006943658,True,0.0,0.0,0.0
1.984461,0.0528377838830581,0.0564604038178658,0.0285649739070077,0.08243522511194629,True,0.0,0.0,0.0
2.00418,0.195888095272109,-0.1354923608335396,-0.1015695605749193,0.25893377792200684,False,0.003862717350670682,-0.0026717738632765432,-0.0020028501649768152
2.02386,0.0298906916629212,-0.1930319294498318,-0.0375341188314752,0.19890598108570787,False,0.004450966162596976,-0.00647064223484926,-0.0027415216235802523
2.044552,-0.0648613429174404,0.0577433292353712,0.0406428522751536,0.09588079743774677,True,0.0,0.0,0.0
2.064526,-0.2174276551154921,0.0897089578197472,0.1699272088220311,0.29016846593000545,False,-0.004342899983276825,0.001791846723491625,0.0033941260690112385
2.084638,-0.1772315249647413,0.0707736240410982,0.1354396504577675,0.23401670499637556,False,-0.007907380413367724,0.0032152458502062013,0.006118088319017876
2.10515,0.0891463624232549,-0.1998812655343727,-0.0272116386146112,0.22054493311117557,False,-0.006078810227341912,-0.0008847186684348683,0.005559923187754969
2.12441,0.104040295942856,-0.1448151714560118,-0.1004215939684893,0.20464680207343403,False,-0.0040749941274825004,-0.0036738588706776635,0.0036258032879218595
2.144117,0.0292288732076703,-0.0777162405160424,0.0101512954300808,0.08364920721588577,True,0.0,0.0,0.0
2.165205,-0.1519781636277532,0.0865187131786989,0.1177532108732197,0.2108285289535433,False,-0.0032049155145820254,0.0018245066235123828,0.0024831797108944304
2.184633,-0.105254196654903,0.0853650760783523,0.1899455844346711,0.23333445346446513,False,-0.005249794047193481,0.0034829793215626114,0.0061734425252912214
2.205434,0.0076839990372642,0.0634054411273316,0.1780475684010998,0.189156629329507,False,-0.005089959183219348,0.00480187590245224,0.009877009995602511
2.224349,0.0256103320160297,0.055675679487676,0.1521781911166346,0.1640544794996975,False,-0.004605539753136141,0.005854981379961645,0.012755460480573692
2.244632,0.0929585939487056,0.0820862352398232,0.1155776515889996,0.16952180907362951,False,-0.0027200605920745403,0.007519936489330983,0.015099721987753376
2.265494,0.2020582685223927,0.0808744501162946,0.1280706991452458,0.2525278688371492,False,0.0014952790058395584,0.009207139267657097,0.017771532913321456
2.285127,-0.0349510864147359,0.1526290189934767,0.1839086833384353,0.2415359180075673,False,0.0008090843262590404,0.012203704797556062,0.021382212093305
2.304922,-0.1285713366957487,0.1698471804541378,0.2326962827263941,0.31547775408518736,False,-0.0017359852836332772,0.015565829734645684,0.025988435009873922
2.324827,-0.0360416918906355,0.0476178687083848,0.0644603567264017,0.08787264969240108,True,0.0,0.0,0.0
2.344905,0.1243366757845492,-0.1256831772036562,-0.00746835669052,0.17695097153961767,False,0.002496431776402156,-0.0025234668318949867,-0.00014994966563225922
2.365861,0.1370546524240437,-0.014243263391894,0.0913022504999396,0.16529654941794766,False,0.005368549072600473,-0.0028219486595355233,0.0017633802958445133
2.385159,0.156561834583461,0.2172469724895951,0.1362140478073055,0.3004365522437055,False,0.00838987935639204,0.0013704834155685943,0.00439203899042984
2.405466,0.0481853822266438,0.1485332640526394,0.1423166579204444,0.21127705202435887,False,0.00936837991326851,0.0043867484086855865,0.007282063362820347
2.425126,-0.0456178437233569,0.0171496540762164,0.1191208928542497,0.12870464410927887,True,0.0,0.0,0.0
2.445461,-0.0708835365549113,-0.002161680310027,0.0831739517857741,0.10930258401317179,True,0.0,0.0,0.0
2.466277,-0.093739297511735,-0.1295031581829704,0.0183861548672155,0.16092288391698134,False,-0.0019512772170042706,-0.0026957377407367047,0.00038272619971595683
2.486457,-0.0685636716736591,-0.1403845552664747,0.0697888137898221,0.17111189017987521,False,-0.0033348921113787325,-0.005528698066014207,0.0017910644619945884
2.505572,0.0804014766124354,0.2478498595867275,0.3796825864319224,0.46049192911304615,False,-0.0017980178859320483,-0.0007910480000139679,0.009048697101640697
2.525717,0.1197384791547488,0.3864542476136644,0.3807901754348126,0.555594588343525,False,0.0006141137766404027,0.006994072818163419,0.016719715185775114
2.54556,-0.0702624196401472,-0.1171411070789634,0.1729709729492441,0.22040372969707533,False,-0.0007801034162790265,0.004669641830395567,0.020151978202006936
2.566577,0.0099780028615085,-0.2359929499343938,0.1979885305602451,0.3082072211893269,False,-0.0005703957301387018,-0.00029022199837560204,0.02431310314879162
2.585897,0.5724762941068074,0.5769511527359121,0.6195680006410935,1.0219913147262865,False,0.01048984627200482,0.010856474272482222,0.03628315692117755
2.605971,0.2914822689946572,0.719274452684446,0.7973504068692314,1.1126928249779056,False,0.01634106133980348,0.02529518963566958,0.05228916898867027
2.625848,-0.2799037323851245,0.0635237050772489,0.4586465019548615,0.5410526538751061,False,0.01077741485118432,0.026557850321490065,0.061405685508027115
2.645958,-0.313023873351596,-0.1059792896082089,0.4974137534509797,0.5971900846766368,False,0.004482504758083772,0.024426606807468998,0.07140867608992624
2.667067,-0.1166207647216351,0.2275201591124911,0.8022171249211283,0.841972767423955,False,0.0020207570355747716,0.029229329846174584,0.08834267737988637
2.686536,-0.0446158944691696,0.062512450914215,0.5803700533461242,0.5854295716647472,False,0.0011521301861545106,0.030446384753023432,0.09964190194848203
2.70665,-0.3027841947196649,-0.1509781274444155,0.5945552285551052,0.6840822928134243,False,-0.004938071106436818,0.027409610697606463,0.1116007858156394
2.726243,-0.1424329014101054,-0.2931671788423553,0.5082310703904884,0.6037656391885414,False,-0.007728758943765072,0.021665586162548073,0.12155855717780045
2.746293,-0.1666162345464948,0.6542009914169031,1.5384766058541874,1.6800744547626252,False,-0.011069414446422276,0.034782316040456916,0.15240501312517676
2.767323,-0.6094508013433877,1.2508888355172012,2.03748887812987,2.4672888129650716,False,-0.02388616479867378,0.06108850825138379,0.19525340423224813
2.786773,0.0969269949913316,-0.577369525541119,0.6993415622347907,0.9120466172573769,False,-0.022000934746092386,0.04985867097960904,0.20885559761771477
2.806488,-0.4746903025428416,-1.4507677635838627,0.0229025238893925,1.526624548729268,False,-0.031359454060724365,0.021256784520553615,0.20930712087619413
2.826537,-1.23854203168372,-0.0650902997445702,1.5289847754383086,1.9687604107382415,False,-0.05619098325395152,0.019951789100974712,0.2399617366389571
2.84661,-1.1636420604492452,0.8314685228672078,2.061583277007907,2.509089148955095,False,-0.07954877033334923,0.03664185676048819,0.28134389775833685
2.867617,-0.0931527151661141,-1.1955809808216225,0.5371950719421594,1.3140281029582868,False,-0.08150562942084379,0.011526287096368368,0.2926287546346258
2.88698,-0.5331634156558728,-1.516870377552366,0.0347425737374944,1.6082182739042605,False,-0.09182927263818834,-0.01784487402417779,0.2933014750899049
2.90686,-1.351844824324243,-0.451672685408044,1.4069626091142506,2.002757206263789,False,-0.11870394774575445,-0.02682412701008976,0.3212718917590964
2.927203,-0.8883372603581553,-0.8281371702128876,0.3992840450123793,1.2784295089797832,False,-0.13677539263322042,-0.04367092146373053,0.3293945270867832
2.946939,0.3249476310038293,-1.966607692618552,-1.567653060020186,2.5358771453191733,False,-0.13036222618772886,-0.08248389088525022,0.29845532629422483
2.967965,-0.0521110916372194,-1.408091960592331,-0.6998093101155458,1.5732678112390064,False,-0.13145791400049303,-0.11209043244866457,0.28374113573973536
2.987325,-0.8268079002395669,-0.4964179981353336,0.6144411551930702,1.143494672469552,False,-0.1474649149491309,-0.12170108489256454,0.2956367165042731
3.007331,-1.1317180187420184,-0.7360709096840465,0.5903406677674639,1.47346128624019,False,-0.17010606563208416,-0.13642691951170388,0.3074470719036292
3.027107,0.3308740866403451,-0.9689282308101884,-1.7154500928430991,1.9977659018780058,False,-0.16356269969468476,-0.15558844420420598,0.2735223308675644
3.047338,1.006661655629355,-1.0773719209389825,-1.9272950905660813,2.4266364192153524,False,-0.1431969277396474,-0.17738475553672242,0.23453122389032222
3.067144,-0.0737368689264729,-0.4613237593993333,-0.6487209847703923,0.7994345832567424,False,-0.14465736016560513,-0.18652173391538562,0.22168265606595983
3.087653,-0.9365934542355868,-0.3205056872563753,-0.1402010977326568,0.9997937496734373,False,-0.16386595531852288,-0.19309498505532666,0.21880727175256076
3.107316,-0.138080593530698,-0.3994034971527282,-0.5331626442010258,0.6803321314027795,False,-0.166581034029117,-0.20094845601984074,0.208323694679636
3.127532,0.618909917451764,-0.3810398877933713,-1.265125856421422,1.4590354055319463,False,-0.15406915113791214,-0.20865155839147154,0.1827479103662205
3.147868,0.0498269746523601,-0.4783580832781229,-0.5037559567555583,0.6964763077142211,False,-0.15305586978138175,-0.2183794483730154,0.17250352922963952
3.168677,-0.2446348390203799,-0.2443008130473005,0.1783258647733561,0.3890105471131401,False,-0.1581464761465569,-0.22346310399171676,0.17621431214970834
3.187841,0.252006955054215,-0.4019344533508791,-0.230876002152863,0.5276007378276265,False,-0.15331701485989796,-0.231165775855733,0.17178980444445088
3.207945,0.4463157845096753,-0.3413136982519203,-1.184792538768745,1.3112689198021046,False,-0.1443442823281155,-0.23802754644538957,0.14797073524504414
3.227707,0.2400312180368254,-0.4033112439595943,-0.9873428753151644,1.0932158517749795,False,-0.13960078539727175,-0.2459977832485191,0.1284588653430658
3.247898,-0.0730097605172357,-0.4136889474117597,-0.2472842419502914,0.4874612463143753,False,-0.14107492547187525,-0.25435057678570994,0.12346594921384746
3.268939,-0.2550501029754646,-0.4650513347531136,-0.102490952687452,0.5402107869769255,False,-0.14644143468858198,-0.26413572192025014,0.12130943707835079
3.288356,0.0559421902714784,-0.3933935000856683,-0.2182291386352375,0.45333423818580115,False,-0.1453552051800807,-0.2717742435114135,0.11707208189347043
3.308004,0.4148023286310405,-0.2701075612395321,-0.4686049257201148,0.681622801031227,False,-0.13720516902713795,-0.2770813168746479,0.10786493231292156
3.328079,0.2163979620553865,-0.2389427837403847,-0.0647871498212282,0.32881469958821335,False,-0.1328609799388761,-0.28187809325823604,0.10656433028026041
3.347953,0.0015917430869531,-0.2165443232877903,0.3399472980868481,0.40306096694020155,False,-0.132829345636766,-0.2861816951392576,0.11332044288243849
3.369366,-0.0792710571931582,-0.2921488096778944,0.0722477205266347,0.31121465361712364,False,-0.13452677678444308,-0.29243747760089034,0.11486748332207532
3.388375,0.1102244550700238,-0.3378070223301714,-0.4671404745425853,0.5869269441650573,False,-0.13243152011801698,-0.2988588512883646,0.10598761004149529
3.408556,0.2629758728708327,-0.3372236186358899,-0.6475369114068812,0.7760026612792147,False,-0.12712440402761072,-0.3056643611360555,0.09291966763239301
3.428181,0.0593570076319766,-0.3231503412626706,-0.1666036741517711,0.3683831994731472,False,-0.12595952275283318,-0.3120061865833354,0.0896500705271645
3.448519,-0.0395456008470735,-0.2587325653448956,0.2623747376781029,0.3706034240100326,False,-0.12676380118286096,-0.31726828949731994,0.09498624794206181
3.468295,-0.017703544933545,-0.1958303270749489,0.2569364470578215,0.32354175979646305,False,-0.12711390648746673,-0.3211410300455541,0.10006742311907724
3.488567,0.2953146215234617,-0.0754801118555467,-0.1263604306258905,0.3299620150854213,False,-0.12112728847994303,-0.3226711628730898,0.09750584446942914
3.508526,0.0430907957876127,-0.1643889074829866,-0.1785926050418993,0.24652758093307026,False,-0.12026723928681808,-0.32595220107754264,0.09394131466539794
3.528673,-0.1165407366152476,-0.2518681718824163,0.0914505695737357,0.29220288495080876,False,-0.1226151855074055,-0.3310265891364577,0.09578376929060001
3.548614,0.0576528789758929,-0.2015534414370419,0.1572082499483578,0.2620344978455115,False,-0.1214655294477472,-0.3350457663121538,0.09891865900282024
3.568882,-0.0266223326435842,-0.1987120663820921,-0.0622995857718713,0.20994397421353483,False,-0.12200511088576736,-0.339073262473586,0.09765597099839597
3.589136,0.0212138398230133,-0.1803428147574412,-0.1016318989077174,0.20809276948097383,False,-0.12157544577399206,-0.3427259258436832,0.09559751851791906
3.60905,0.0414474865566425,-0.1791889535901702,0.0503396856408144,0.1906847114506542,False,-0.12075006052670308,-0.34629429466547784,0.09659998301777024
3.628827,-0.0995059757602273,-0.1813941160289584,0.387470910169025,0.4392481881227682,False,-0.12271799020931308,-0.3498817260981825,0.10426299520818302
3.649163,-0.0693402759631028,-0.1588445550173851,0.2578357229526293,0.31067495322252053,False,-0.12412809406129877,-0.35311198896901613,0.10950634247014779
3.66884,-0.0891285575088461,-0.1758439738542725,0.0010913424287988,0.19714510882283298,False,-0.1258818766874003,-0.3565720708425466,0.10952781681511926
3.689356,-0.0251330352420827,-0.1880421291173017,0.1063240859429583,0.21747717819360568,False,-0.1263975060384269,-0.36042994316351723,0.11170916176232502
3.709156,0.02638402245531,-0.063289980645164,0.1835323204195393,0.19592307401010217,False,-0.12587510239381175,-0.3616830847802915,0.11534310170663191
3.729332,0.0569520033976355,-0.0892072282052936,0.0942578445258952,0.14172509132028616,True,0.0,0.0,0.0
3.749289,-0.0053668425387809,-0.1644703812038631,-0.1301289956156743,0.2097924326378916,False,-0.00010710607654645163,-0.0032823353976855324,-0.002596984365502041
3.769361,-0.0879994710771331,-0.1614342656023732,-0.119851512348676,0.21947508749900885,False,-0.0018734314600066557,-0.006522643976856346,-0.00500264392136465
3.78949,0.0745209072228996,-0.0627503000902141,0.0016132485801332,0.09743494417157139,True,0.0,0.0,0.0
3.809853,0.0480680634094167,-0.093313480259156,0.1904556173966618,0.21746559846548424,False,0.0009788099752059587,-0.001900142398517206,0.0038782477370482493
3.829731,-0.1148075652239392,-0.1478670639633182,0.2459818638344497,0.3091157113012065,False,-0.0013033348063155375,-0.0048394438959800876,0.00876787522634951
3.849662,-0.0808077126912264,-0.1371376720158067,0.0008796399779118,0.15917726371185523,False,-0.0029139133279643464,-0.0075727348369270895,0.00878540733074927
3.869644,0.2206468289357155,-0.0427684043324518,-0.1722585342432356,0.2831733782476011,False,0.0014950516078291575,-0.008427333092298149,0.0053433372995009085
3.889785,0.1650533441144416,-0.005997238312407,-0.0369853705234461,0.1692527426764266,False,0.004819391011638084,-0.008548123469148336,0.00459841495178819
3.909749,-0.0124833021673341,-0.0934531225481965,0.076098422952068,0.12116224214994138,True,0.0,0.0,0.0
3.929879,-0.1070249135242733,-0.1368751796660417,0.0714364288560407,0.1878624770708444,False,-0.0021544115092436197,-0.002755297366677417,0.0014380153128720982
3.949891,0.0740580925470204,-0.0577390491922596,0.1277735685836099,0.1585701223494504,False,-0.0006723609611926536,-0.003910771219112911,0.0039950199673672885
3.970106,0.1321695771655798,-0.0873796955118717,0.0962449686330213,0.18538366244911342,False,0.0019994470412095255,-0.0056771517638853864,0.005940612008283802
3.990234,0.0568705147954819,-0.1465884929848981,-0.0995496430595093,0.18609828898182365,False,0.0031441367630129936,-0.008627684950685437,0.003936876792781985
